,Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Rolling,Macd,Fibonacci,Pivot,RSI,Signal Count
5871,2023-10-20,3.700000047683716,3.740000009536743,3.369999885559082,3.369999885559082,3.369999885559082,117700,SOS,0,0,0,0,1,1
5872,2023-10-23,3.5,3.509999990463257,3.1600000858306885,3.3399999141693115,3.3399999141693115,168700,SOS,0,0,0,0,1,1
22090,2023-12-05,0.3499999940395355,0.3499999940395355,0.270000010728836,0.270000010728836,0.270000010728836,176500,CNRIF,0,0,0,0,1,1
22093,2023-12-08,0.3300000131130218,0.3300000131130218,0.3300000131130218,0.3300000131130218,0.3300000131130218,0,CNRIF,0,0,0,0,1,1
22094,2023-12-11,0.3300000131130218,0.3300000131130218,0.3300000131130218,0.3300000131130218,0.3300000131130218,500,CNRIF,0,0,0,0,1,1
22095,2023-12-12,0.3300000131130218,0.3300000131130218,0.3300000131130218,0.3300000131130218,0.3300000131130218,0,CNRIF,0,0,0,0,1,1
22096,2023-12-13,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,14000,CNRIF,0,0,0,0,1,1
5862,2023-10-09,4.309999942779541,4.5,4.159999847412109,4.230000019073486,4.230000019073486,49500,SOS,0,0,0,0,1,1
5863,2023-10-10,4.260000228881836,4.53000020980835,4.260000228881836,4.380000114440918,4.380000114440918,39300,SOS,0,0,0,0,1,1
5864,2023-10-11,4.260000228881836,4.460000038146973,4.170000076293945,4.340000152587891,4.340000152587891,45500,SOS,0,0,0,0,1,1
5865,2023-10-12,4.360000133514404,4.360000133514404,3.9700000286102295,4.0,4.0,78300,SOS,0,0,0,0,1,1
5866,2023-10-13,4.070000171661377,4.150000095367432,3.900000095367432,3.990000009536743,3.990000009536743,54200,SOS,0,0,0,0,1,1
5867,2023-10-16,3.990000009536743,4.283999919891357,3.849999904632568,3.9600000381469727,3.9600000381469727,127300,SOS,0,0,0,0,1,1
5868,2023-10-17,3.920000076293945,4.10099983215332,3.849999904632568,3.9600000381469727,3.9600000381469727,85000,SOS,0,0,0,0,1,1
5869,2023-10-18,3.910000085830689,3.950000047683716,3.539999961853028,3.75,3.75,132900,SOS,0,0,0,0,1,1
5840,2024-01-05,4.590000152587891,4.599999904632568,4.340000152587891,4.340000152587891,4.340000152587891,232500,ETON,0,0,0,0,1,1
5849,2023-09-20,3.7300000190734863,3.890000104904175,3.660000085830689,3.839999914169312,3.839999914169312,136500,SOS,0,0,0,1,0,1
22142,2023-10-20,0.0430399999022483,0.0756999999284744,0.0430399999022483,0.0462500005960464,0.0462500005960464,47531,LGCXF,0,0,0,0,1,1
22143,2023-10-23,0.0467000007629394,0.0719999969005584,0.0454000011086463,0.0454000011086463,0.0454000011086463,35000,LGCXF,0,0,0,0,1,1
22145,2023-10-25,0.049600001424551,0.049600001424551,0.0487999990582466,0.0487999990582466,0.0487999990582466,20000,LGCXF,0,0,0,0,1,1
22146,2023-10-26,0.0487999990582466,0.0487999990582466,0.0487999990582466,0.0487999990582466,0.0487999990582466,0,LGCXF,0,0,0,0,1,1
22147,2023-10-27,0.0480000004172325,0.0480000004172325,0.0359999984502792,0.0399999991059303,0.0399999991059303,381734,LGCXF,0,0,0,0,1,1
22149,2023-10-31,0.0529499985277652,0.0701000019907951,0.0379000008106231,0.0436000004410743,0.0436000004410743,112500,LGCXF,0,0,0,0,1,1
5833,2023-12-26,4.619999885559082,4.840000152587891,4.610000133514404,4.659999847412109,4.659999847412109,99600,ETON,0,1,0,0,0,1
5834,2023-12-27,4.659999847412109,4.71999979019165,4.360000133514404,4.650000095367432,4.650000095367432,91200,ETON,0,1,0,0,0,1
22131,2023-10-05,0.0489999987185001,0.0693999975919723,0.0439000017940998,0.0520000010728836,0.0520000010728836,376000,LGCXF,0,0,0,0,1,1
22132,2023-10-06,0.0520000010728836,0.0534499995410442,0.0450999997556209,0.0450999997556209,0.0450999997556209,159200,LGCXF,0,0,0,0,1,1
22133,2023-10-09,0.0436599999666214,0.0447999984025955,0.0436599999666214,0.0447999984025955,0.0447999984025955,25400,LGCXF,0,0,0,0,1,1
22135,2023-10-11,0.0454000011086463,0.0454000011086463,0.0454000011086463,0.0454000011086463,0.0454000011086463,0,LGCXF,0,0,0,0,1,1
22136,2023-10-12,0.0451599992811679,0.0469999983906745,0.0425999984145164,0.0428000018000602,0.0428000018000602,55900,LGCXF,0,0,0,0,1,1
22137,2023-10-13,0.0428000018000602,0.0428000018000602,0.0428000018000602,0.0428000018000602,0.0428000018000602,0,LGCXF,0,0,0,0,1,1
22139,2023-10-17,0.0563599988818168,0.0614500008523464,0.047699999064207,0.0614500008523464,0.0614500008523464,40200,LGCXF,0,0,0,0,1,1
22141,2023-10-19,0.0493000000715255,0.0606000013649463,0.0436999984085559,0.0474000014364719,0.0474000014364719,160300,LGCXF,0,0,0,0,1,1
22128,2023-10-02,0.0579000003635883,0.0588000006973743,0.0440500006079673,0.0460000000894069,0.0460000000894069,202000,LGCXF,0,0,0,0,1,1
22129,2023-10-03,0.0454000011086463,0.0614500008523464,0.0439000017940998,0.0445000007748603,0.0445000007748603,350000,LGCXF,0,0,0,0,1,1
22130,2023-10-04,0.0551999993622303,0.0573499985039234,0.0420500002801418,0.0420500002801418,0.0420500002801418,153000,LGCXF,0,0,0,0,1,1
5403,2023-09-29,6.679999828338623,7.03000020980835,6.460000038146973,6.840000152587891,6.840000152587891,493400,AIRS,0,0,0,1,0,1
5404,2023-10-02,6.849999904632568,6.980000019073486,6.570000171661377,6.900000095367432,6.900000095367432,96100,AIRS,0,0,0,0,1,1
5405,2023-10-03,6.820000171661377,6.994999885559082,6.599999904632568,6.739999771118164,6.739999771118164,62300,AIRS,0,0,0,0,1,1
5407,2023-10-05,7.5,7.5,6.71999979019165,6.860000133514404,6.860000133514404,123100,AIRS,0,0,0,0,1,1
5409,2023-10-09,7.260000228881836,7.429999828338623,7.139999866485596,7.300000190734863,7.300000190734863,54500,AIRS,0,0,0,0,1,1
5410,2023-10-10,7.309999942779541,8.09000015258789,7.309999942779541,7.480000019073486,7.480000019073486,105100,AIRS,0,0,0,0,1,1
22597,2023-12-18,0.0604000017046928,0.1000000014901161,0.0604000017046928,0.1000000014901161,0.1000000014901161,1897,MTPP,0,0,0,0,1,1
5382,2023-12-28,0.0184000004082918,0.0195000004023313,0.0157999992370605,0.0157999992370605,0.0157999992370605,192083,LBRG,0,0,0,0,1,1
5383,2023-12-29,0.0186999998986721,0.0186999998986721,0.014220000244677,0.014220000244677,0.014220000244677,260000,LBRG,0,0,0,0,1,1
5385,2024-01-03,0.0138999996706843,0.0176999997347593,0.0104999998584389,0.0142999999225139,0.0142999999225139,313660,LBRG,0,0,0,0,1,1
5386,2024-01-04,0.0176999997347593,0.0188999995589256,0.0149999996647238,0.0163000002503395,0.0163000002503395,445000,LBRG,0,0,0,0,1,1
5387,2024-01-05,0.0187999997287988,0.0187999997287988,0.018360000103712,0.018360000103712,0.018360000103712,46546,LBRG,0,0,0,0,1,1
22575,2023-11-15,0.0359999984502792,0.0544999986886978,0.0359999984502792,0.0544999986886978,0.0544999986886978,350,MTPP,0,0,0,0,1,1
22578,2023-11-20,0.1400000005960464,0.1749999970197677,0.0649999976158142,0.1199999973177909,0.1199999973177909,99327,MTPP,0,1,0,0,0,1
22580,2023-11-22,0.1598999947309494,0.1598999947309494,0.1598999947309494,0.1598999947309494,0.1598999947309494,800,MTPP,0,1,0,0,0,1
22581,2023-11-24,0.1598999947309494,0.1598999947309494,0.1598999947309494,0.1598999947309494,0.1598999947309494,0,MTPP,0,1,0,0,0,1
22585,2023-11-30,0.1000000014901161,0.1400000005960464,0.09009999781847,0.09009999781847,0.09009999781847,17468,MTPP,0,0,0,0,1,1
22587,2023-12-04,0.1400000005960464,0.1400000005960464,0.1400000005960464,0.1400000005960464,0.1400000005960464,330,MTPP,0,0,0,0,1,1
22588,2023-12-05,0.1400000005960464,0.1400000005960464,0.0820999965071678,0.1199999973177909,0.1199999973177909,18650,MTPP,0,0,0,0,1,1
22596,2023-12-15,0.0603000000119209,0.1000000014901161,0.0603000000119209,0.1000000014901161,0.1000000014901161,4233,MTPP,0,0,0,0,1,1
5777,2023-10-05,4.099999904632568,4.190000057220459,3.9600000381469727,4.0,4.0,91900,ETON,1,0,0,0,0,1
5782,2023-10-12,3.890000104904175,3.9700000286102295,3.7200000286102295,3.7899999618530273,3.7899999618530273,108000,ETON,1,0,0,0,0,1
22182,2023-12-18,0.0538999997079372,0.0538999997079372,0.0538999997079372,0.0538999997079372,0.0538999997079372,10216,LGCXF,0,0,0,0,1,1
22157,2023-11-10,0.0388499982655048,0.0410000011324882,0.0388499982655048,0.0410000011324882,0.0410000011324882,100025,LGCXF,0,0,0,0,1,1
22158,2023-11-13,0.0399999991059303,0.0399999991059303,0.0387400016188621,0.0387400016188621,0.0387400016188621,26500,LGCXF,0,0,0,0,1,1
22181,2023-12-15,0.0509999990463256,0.0509999990463256,0.0509999990463256,0.0509999990463256,0.0509999990463256,0,LGCXF,0,0,0,0,1,1
5767,2023-09-21,4.670000076293945,4.889999866485596,4.550000190734863,4.730000019073486,4.730000019073486,113900,ETON,0,0,0,1,0,1
5769,2023-09-25,4.53000020980835,4.840000152587891,4.449999809265137,4.699999809265137,4.699999809265137,134100,ETON,0,0,0,1,0,1
5829,2023-12-19,4.5,4.590000152587891,4.300000190734863,4.570000171661377,4.570000171661377,47700,ETON,0,1,0,0,0,1
22150,2023-11-01,0.0456999987363815,0.0579000003635883,0.0428000018000602,0.0428000018000602,0.0428000018000602,20000,LGCXF,0,0,0,0,1,1
22151,2023-11-02,0.0428000018000602,0.0428000018000602,0.0428000018000602,0.0428000018000602,0.0428000018000602,0,LGCXF,0,0,0,0,1,1
22152,2023-11-03,0.0428000018000602,0.0428000018000602,0.0428000018000602,0.0428000018000602,0.0428000018000602,0,LGCXF,0,0,0,0,1,1
22153,2023-11-06,0.0447800010442733,0.0447800010442733,0.0447800010442733,0.0447800010442733,0.0447800010442733,500,LGCXF,0,0,0,0,1,1
22154,2023-11-07,0.0447800010442733,0.0447800010442733,0.0447800010442733,0.0447800010442733,0.0447800010442733,0,LGCXF,0,0,0,0,1,1
22155,2023-11-08,0.0425999984145164,0.0425999984145164,0.0425999984145164,0.0425999984145164,0.0425999984145164,7042,LGCXF,0,0,0,0,1,1
22156,2023-11-09,0.0425999984145164,0.0425999984145164,0.0425999984145164,0.0425999984145164,0.0425999984145164,0,LGCXF,0,0,0,0,1,1
5852,2023-09-25,3.849999904632568,4.329999923706055,3.849999904632568,4.239999771118164,4.239999771118164,110600,SOS,0,0,0,1,0,1
5853,2023-09-26,4.21999979019165,4.71999979019165,4.114999771118164,4.610000133514404,4.610000133514404,204400,SOS,0,0,0,1,0,1
5855,2023-09-28,4.059999942779541,4.420000076293945,4.010000228881836,4.300000190734863,4.300000190734863,129700,SOS,0,0,0,1,0,1
5858,2023-10-03,4.260000228881836,4.370999813079834,4.090000152587891,4.099999904632568,4.099999904632568,52100,SOS,0,0,0,0,1,1
5804,2023-11-13,3.7899999618530273,3.819999933242798,3.5199999809265137,3.5799999237060547,3.5799999237060547,231500,ETON,0,0,0,0,1,1
22208,2023-09-27,1.059999942779541,1.0700000524520874,1.0,1.0399999618530271,1.0399999618530271,3902100,BITF,0,0,0,1,0,1
22209,2023-09-28,1.0399999618530271,1.1399999856948853,1.0199999809265137,1.090000033378601,1.090000033378601,6208800,BITF,0,0,0,1,0,1
22211,2023-10-02,1.1399999856948853,1.2300000190734863,1.059999942779541,1.090000033378601,1.090000033378601,13686500,BITF,0,0,0,0,1,1
22212,2023-10-03,1.0800000429153442,1.100000023841858,0.959999978542328,0.9679999947547911,0.9679999947547911,7994300,BITF,0,0,0,0,1,1
5737,2023-12-06,1.7100000381469729,1.75,1.4700000286102295,1.4700000286102295,1.4700000286102295,419700,BTCS,0,1,0,0,0,1
5748,2023-12-21,1.5800000429153442,1.6799999475479126,1.4500000476837158,1.4700000286102295,1.4700000286102295,347800,BTCS,0,0,0,0,1,1
5750,2023-12-26,1.6200000047683716,1.6299999952316284,1.5,1.5199999809265137,1.5199999809265137,216400,BTCS,0,0,0,0,1,1
22191,2024-01-02,0.0483999997377395,0.0483999997377395,0.0483999997377395,0.0483999997377395,0.0483999997377395,8000,LGCXF,0,0,0,0,1,1
22192,2024-01-03,0.0483999997377395,0.0483999997377395,0.0483999997377395,0.0483999997377395,0.0483999997377395,10000,LGCXF,0,0,0,0,1,1
22193,2024-01-04,0.0483999997377395,0.0483999997377395,0.0483999997377395,0.0483999997377395,0.0483999997377395,0,LGCXF,0,0,0,0,1,1
22194,2024-01-05,0.0483999997377395,0.0483999997377395,0.0483999997377395,0.0483999997377395,0.0483999997377395,0,LGCXF,0,0,0,0,1,1
22195,2024-01-08,0.0474499985575675,0.0474499985575675,0.0474499985575675,0.0474499985575675,0.0474499985575675,400,LGCXF,0,0,0,0,1,1
22196,2024-01-09,0.0450000017881393,0.0450000017881393,0.0450000017881393,0.0450000017881393,0.0450000017881393,11444,LGCXF,0,0,0,0,1,1
22183,2023-12-19,0.0538999997079372,0.0538999997079372,0.0538999997079372,0.0538999997079372,0.0538999997079372,0,LGCXF,0,0,0,0,1,1
22184,2023-12-20,0.0549999997019767,0.0549999997019767,0.0549999997019767,0.0549999997019767,0.0549999997019767,3000,LGCXF,0,0,0,0,1,1
22185,2023-12-21,0.0549999997019767,0.0549999997019767,0.0549999997019767,0.0549999997019767,0.0549999997019767,0,LGCXF,0,0,0,0,1,1
22186,2023-12-22,0.0549999997019767,0.0549999997019767,0.0549999997019767,0.0549999997019767,0.0549999997019767,0,LGCXF,0,0,0,0,1,1
22188,2023-12-27,0.050000000745058,0.050000000745058,0.050000000745058,0.050000000745058,0.050000000745058,5000,LGCXF,0,0,0,0,1,1
22189,2023-12-28,0.0599999986588954,0.0599999986588954,0.0350000001490116,0.0483999997377395,0.0483999997377395,251913,LGCXF,0,0,0,0,1,1
22190,2023-12-29,0.0483999997377395,0.0483999997377395,0.0483999997377395,0.0483999997377395,0.0483999997377395,0,LGCXF,0,0,0,0,1,1
22566,2023-11-02,0.0359999984502792,0.061999998986721,0.0359999984502792,0.061999998986721,0.061999998986721,13000,MTPP,0,1,0,0,0,1
22567,2023-11-03,0.0615000016987323,0.0615000016987323,0.0615000016987323,0.0615000016987323,0.0615000016987323,5000,MTPP,0,1,0,0,0,1
22568,2023-11-06,0.0370000004768371,0.0593000017106533,0.0370000004768371,0.0593000017106533,0.0593000017106533,3679,MTPP,0,1,0,0,0,1
22569,2023-11-07,0.0593000017106533,0.0593000017106533,0.0593000017106533,0.0593000017106533,0.0593000017106533,0,MTPP,0,1,0,0,0,1
22570,2023-11-08,0.0548000000417232,0.0548000000417232,0.0548000000417232,0.0548000000417232,0.0548000000417232,25908,MTPP,0,1,0,0,0,1
22571,2023-11-09,0.0548000000417232,0.0548000000417232,0.0548000000417232,0.0548000000417232,0.0548000000417232,0,MTPP,0,1,0,0,0,1
22572,2023-11-10,0.0548000000417232,0.0548000000417232,0.0548000000417232,0.0548000000417232,0.0548000000417232,0,MTPP,0,1,0,0,0,1
22574,2023-11-14,0.0599999986588954,0.0599999986588954,0.0599999986588954,0.0599999986588954,0.0599999986588954,0,MTPP,0,1,0,0,0,1
22557,2023-10-20,0.0140000004321336,0.0390000008046627,0.0140000004321336,0.0390000008046627,0.0390000008046627,1357,MTPP,0,0,0,1,0,1
22563,2023-10-30,0.0390000008046627,0.0390000008046627,0.0390000008046627,0.0390000008046627,0.0390000008046627,0,MTPP,0,1,0,0,0,1
22564,2023-10-31,0.0390000008046627,0.0390000008046627,0.0390000008046627,0.0390000008046627,0.0390000008046627,0,MTPP,0,1,0,0,0,1
22544,2023-10-03,0.0219999998807907,0.0230000000447034,0.0219999998807907,0.0230000000447034,0.0230000000447034,16916,MTPP,0,0,0,1,0,1
22545,2023-10-04,0.025000000372529,0.0299999993294477,0.025000000372529,0.0299999993294477,0.0299999993294477,25272,MTPP,0,0,0,1,0,1
5679,2023-09-14,1.0,1.100000023841858,1.0,1.0800000429153442,1.0800000429153442,54600,BTCS,0,0,0,1,0,1
5680,2023-09-15,1.100000023841858,1.1200000047683716,1.0499999523162842,1.1200000047683716,1.1200000047683716,47900,BTCS,0,0,0,1,0,1
22224,2023-10-19,1.0,1.034999966621399,0.9800000190734864,0.9990000128746032,0.9990000128746032,3125400,BITF,0,0,0,0,1,1
22225,2023-10-20,1.0399999618530271,1.0889999866485596,0.9819999933242798,1.0199999809265137,1.0199999809265137,6892100,BITF,0,0,0,0,1,1
22228,2023-10-25,1.2200000286102295,1.2690000534057615,1.159999966621399,1.190000057220459,1.190000057220459,11823000,BITF,0,0,0,0,1,1
22229,2023-10-26,1.159999966621399,1.190000057220459,1.0800000429153442,1.1100000143051147,1.1100000143051147,7850300,BITF,0,0,0,0,1,1
22230,2023-10-27,1.159999966621399,1.1699999570846558,1.090000033378601,1.100000023841858,1.100000023841858,5532600,BITF,0,0,0,0,1,1
5670,2023-12-29,0.0006000000284984,0.1800000071525573,0.1800000071525573,0.1800000071525573,0.1800000071525573,200,OIBZQ,0,1,0,0,0,1
5677,2024-01-10,0.0006000000284984,0.0006000000284984,0.0006000000284984,0.0006000000284984,0.0006000000284984,0,OIBZQ,0,0,0,0,1,1
5705,2023-10-20,0.8899999856948853,0.9200000166893004,0.8899999856948853,0.8949999809265137,0.8949999809265137,7100,BTCS,0,0,0,0,1,1
5709,2023-10-26,1.0499999523162842,1.0499999523162842,0.8899999856948853,0.949999988079071,0.949999988079071,79400,BTCS,0,0,0,0,1,1
5710,2023-10-27,0.949999988079071,1.0,0.9200000166893004,0.9200000166893004,0.9200000166893004,24000,BTCS,0,0,0,0,1,1
5713,2023-11-01,0.949999988079071,0.949999988079071,0.8999999761581421,0.9020000100135804,0.9020000100135804,23900,BTCS,0,0,0,0,1,1
5733,2023-11-30,0.984000027179718,1.0299999713897705,0.984000027179718,0.984000027179718,0.984000027179718,38200,BTCS,0,0,0,0,1,1
22220,2023-10-13,0.9559999704360962,0.9800000190734864,0.9190000295639038,0.9470000267028807,0.9470000267028807,3375300,BITF,0,0,0,0,1,1
22222,2023-10-17,1.0499999523162842,1.100000023841858,1.0299999713897705,1.0499999523162842,1.0499999523162842,4689900,BITF,0,0,0,0,1,1
22223,2023-10-18,1.0499999523162842,1.059999942779541,0.9760000109672546,0.9929999709129332,0.9929999709129332,4079400,BITF,0,0,0,0,1,1
5762,2023-09-14,5.21999979019165,5.760000228881836,5.139999866485596,5.630000114440918,5.630000114440918,410700,ETON,0,0,0,1,0,1
5702,2023-10-17,0.949999988079071,0.949999988079071,0.9100000262260436,0.9110000133514404,0.9110000133514404,22800,BTCS,0,0,0,0,1,1
5703,2023-10-18,0.9200000166893004,0.9300000071525574,0.8899999856948853,0.9010000228881836,0.9010000228881836,39600,BTCS,0,0,0,0,1,1
5704,2023-10-19,0.9100000262260436,0.9179999828338624,0.8999999761581421,0.8999999761581421,0.8999999761581421,12200,BTCS,0,0,0,0,1,1
22535,2023-09-20,0.0168999992311,0.0219999998807907,0.0168999992311,0.0219999998807907,0.0219999998807907,65449,MTPP,0,0,0,1,0,1
22509,2023-12-11,0.0529999993741512,0.0529999993741512,0.0529999993741512,0.0529999993741512,0.0529999993741512,0,MSAH,0,1,0,0,0,1
22511,2023-12-13,0.096000000834465,0.1400000005960464,0.0799999982118606,0.0879999995231628,0.0879999995231628,461176,MSAH,0,1,0,0,0,1
22515,2023-12-19,0.0797000005841255,0.0797000005841255,0.0520999990403652,0.0524999983608722,0.0524999983608722,41075,MSAH,0,0,0,0,1,1
22516,2023-12-20,0.0524999983608722,0.0524999983608722,0.0524999983608722,0.0524999983608722,0.0524999983608722,3930,MSAH,0,0,0,0,1,1
22517,2023-12-21,0.0524999983608722,0.0524999983608722,0.0524999983608722,0.0524999983608722,0.0524999983608722,0,MSAH,0,0,0,0,1,1
22502,2023-11-30,0.0529999993741512,0.0529999993741512,0.0529999993741512,0.0529999993741512,0.0529999993741512,0,MSAH,0,1,0,0,0,1
22503,2023-12-01,0.0529999993741512,0.0529999993741512,0.0529999993741512,0.0529999993741512,0.0529999993741512,0,MSAH,0,1,0,0,0,1
22504,2023-12-04,0.0529999993741512,0.0529999993741512,0.0529999993741512,0.0529999993741512,0.0529999993741512,0,MSAH,0,1,0,0,0,1
22505,2023-12-05,0.0529999993741512,0.0529999993741512,0.0529999993741512,0.0529999993741512,0.0529999993741512,0,MSAH,0,1,0,0,0,1
22506,2023-12-06,0.0529999993741512,0.0529999993741512,0.0529999993741512,0.0529999993741512,0.0529999993741512,0,MSAH,0,1,0,0,0,1
22507,2023-12-07,0.0529999993741512,0.0529999993741512,0.0529999993741512,0.0529999993741512,0.0529999993741512,0,MSAH,0,1,0,0,0,1
22508,2023-12-08,0.0529999993741512,0.0529999993741512,0.0529999993741512,0.0529999993741512,0.0529999993741512,0,MSAH,0,1,0,0,0,1
5477,2023-09-18,1.5800000429153442,1.6699999570846558,1.5800000429153442,1.6399999856948853,1.6399999856948853,8700,BIMI,0,0,0,1,0,1
5420,2023-10-24,7.039999961853027,7.329999923706055,7.0,7.0,7.0,35400,AIRS,0,0,0,0,1,1
5421,2023-10-25,7.010000228881836,7.03000020980835,6.820000171661377,6.96999979019165,6.96999979019165,24200,AIRS,0,0,0,0,1,1
5422,2023-10-26,6.929999828338623,6.929999828338623,6.260000228881836,6.409999847412109,6.409999847412109,142600,AIRS,0,0,0,0,1,1
5423,2023-10-27,6.429999828338623,7.070000171661377,6.079999923706055,6.150000095367432,6.150000095367432,64000,AIRS,0,0,0,0,1,1
5424,2023-10-30,6.309999942779541,6.409999847412109,5.860000133514404,5.980000019073486,5.980000019073486,111100,AIRS,0,0,0,0,1,1
5432,2023-11-09,6.289999961853027,6.289999961853027,5.579999923706055,5.619999885559082,5.619999885559082,76400,AIRS,0,0,0,0,1,1
5433,2023-11-10,6.269999980926514,6.269999980926514,5.53000020980835,5.579999923706055,5.579999923706055,153200,AIRS,0,0,0,0,1,1
22275,2024-01-03,2.5799999237060547,2.900000095367432,2.509999990463257,2.809999942779541,2.809999942779541,23205800,BITF,0,0,0,0,1,1
22277,2024-01-05,2.880000114440918,2.880000114440918,2.640000104904175,2.720000028610229,2.720000028610229,24610900,BITF,0,0,0,0,1,1
5638,2023-11-13,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0,OIBZQ,0,0,0,0,1,1
5639,2023-11-14,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0,OIBZQ,0,0,0,0,1,1
