Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Sector,Industry,Rolling,Macd,Fibonacci,Pivot,RSI,Volume Horizontal,Buy Price,Buy Date,Sell Price,Sell Date,Stop Loss Price,Sell Stop Loss Date
2023-12-22,0.1100,0.1200,0.1100,0.1200,0.1200,525,ZHCLF,Healthcare,Biotechnology,0,1,0,0,1,0,0.1200,2023-12-26,,,0.1045,2024-01-02
2023-12-26,0.1200,0.1200,0.1200,0.1200,0.1200,0,ZHCLF,Healthcare,Biotechnology,0,1,0,0,1,0,0.1100,2023-12-27,0.1430,2023-12-27,0.1045,2024-01-02
2023-12-27,0.1100,0.1500,0.1100,0.1200,0.1200,40841,ZHCLF,Healthcare,Biotechnology,0,1,0,0,1,1,0.1300,2023-12-28,,,0.1045,2024-01-02
2023-12-28,0.1300,0.1500,0.1200,0.1200,0.1200,9755,ZHCLF,Healthcare,Biotechnology,0,1,0,0,1,0,0.1200,2023-12-29,,,0.1045,2024-01-02
2023-12-29,0.1200,0.1200,0.1200,0.1200,0.1200,0,ZHCLF,Healthcare,Biotechnology,0,0,0,0,1,1,0.1000,2024-01-02,,,0.1045,2024-01-02
2024-01-02,0.1000,0.1200,0.1000,0.1200,0.1200,782,ZHCLF,Healthcare,Biotechnology,0,0,0,0,1,1,0.1000,2024-01-03,0.1300,2024-01-04,0.0950,
2024-01-03,0.1000,0.1000,0.1000,0.1000,0.1000,321300,ZHCLF,Healthcare,Biotechnology,0,0,0,0,1,0,0.1000,2024-01-04,0.1300,2024-01-04,0.0950,
2024-01-04,0.1000,0.2000,0.1000,0.2000,0.2000,1200,ZHCLF,Healthcare,Biotechnology,0,1,0,1,1,1,0.1500,2024-01-05,0.1950,2024-01-04,0.0950,
2024-01-05,0.1500,0.1500,0.1500,0.1500,0.1500,3000,ZHCLF,Healthcare,Biotechnology,0,1,0,0,1,1,0.1500,2024-01-08,,,0.0950,
2024-01-08,0.1500,0.1500,0.1500,0.1500,0.1500,10899,ZHCLF,Healthcare,Biotechnology,0,1,0,0,1,0,0.1500,2024-01-09,,,0.0950,
2024-01-09,0.1500,0.1500,0.1500,0.1500,0.1500,0,ZHCLF,Healthcare,Biotechnology,0,1,0,0,1,0,0.1500,2024-01-10,,,0.0950,
2024-01-10,0.1500,0.1500,0.1300,0.1300,0.1300,24720,ZHCLF,Healthcare,Biotechnology,0,1,0,0,1,0,0.1200,2024-01-11,,,0.0950,
2024-01-11,0.1200,0.1200,0.1200,0.1200,0.1200,150,ZHCLF,Healthcare,Biotechnology,0,1,0,0,1,0,0.1100,2024-01-12,,,0.0950,
2024-01-12,0.1100,0.1100,0.1100,0.1100,0.1100,6520,ZHCLF,Healthcare,Biotechnology,0,1,0,0,1,0,0.1000,2024-01-16,,,0.0950,
2024-01-16,0.1000,0.1000,0.1000,0.1000,0.1000,1830,ZHCLF,Healthcare,Biotechnology,0,0,0,0,1,1,0.1050,2024-01-17,,,0.0950,
2024-01-17,0.1050,0.1050,0.1050,0.1050,0.1050,20600,ZHCLF,Healthcare,Biotechnology,1,0,0,0,1,1,,,,,,
2023-09-20,7.2200,7.2200,7.1000,7.1200,7.1200,6300,IMNM,Healthcare,Biotechnology,0,0,0,0,0,0,6.8500,2023-09-21,,,,
2023-09-21,6.8500,7.4200,6.6500,7.2200,7.2200,26600,IMNM,Healthcare,Biotechnology,0,0,0,0,0,0,7.2000,2023-09-22,7.7040,2023-09-27,,
2023-09-22,7.2000,7.3000,6.9000,7.2350,7.2350,17100,IMNM,Healthcare,Biotechnology,0,0,0,0,0,0,7.1800,2023-09-25,7.6826,2023-09-27,,
2023-09-25,7.1800,7.3690,7.0200,7.0200,7.0200,3600,IMNM,Healthcare,Biotechnology,0,0,0,0,0,0,6.8100,2023-09-26,,,,
2023-09-26,6.8100,7.4030,6.8000,7.3700,7.3700,45500,IMNM,Healthcare,Biotechnology,0,0,0,1,0,0,7.4000,2023-09-27,,,,
2023-09-27,7.4000,7.8600,7.4000,7.5500,7.5500,44500,IMNM,Healthcare,Biotechnology,0,0,0,0,0,0,7.6500,2023-09-28,,,,
2023-09-28,7.6500,8.3900,7.5500,8.0900,8.0900,82500,IMNM,Healthcare,Biotechnology,0,0,0,1,0,0,8.1400,2023-09-29,8.7098,2023-10-13,,
2023-09-29,8.1400,8.5550,8.1400,8.3500,8.3500,71400,IMNM,Healthcare,Biotechnology,0,0,0,1,0,0,8.3800,2023-10-02,8.9666,2023-10-13,,
2023-10-02,8.3800,8.4800,8.0200,8.2000,8.2000,30700,IMNM,Healthcare,Biotechnology,0,0,0,0,0,0,8.1000,2023-10-03,8.6670,2023-10-13,,
2023-10-03,8.1000,8.2350,7.6700,7.9500,7.9500,95900,IMNM,Healthcare,Biotechnology,0,0,0,0,0,0,7.9300,2023-10-04,8.4851,2023-10-13,,
2023-10-04,7.9300,7.9300,7.5500,7.6100,7.6100,26200,IMNM,Healthcare,Biotechnology,0,0,0,0,0,0,8.2900,2023-10-05,8.8703,2023-10-13,,
2023-10-05,8.2900,8.2900,7.4300,7.5100,7.5100,62900,IMNM,Healthcare,Biotechnology,0,0,0,0,0,0,7.5100,2023-10-06,,,,
2023-10-06,7.5100,8.0000,7.3500,7.7100,7.7100,114500,IMNM,Healthcare,Biotechnology,0,0,0,1,0,0,7.9100,2023-10-09,8.4637,2023-10-13,,
2023-10-09,7.9100,8.0800,7.7000,7.8500,7.8500,110400,IMNM,Healthcare,Biotechnology,0,0,0,0,1,0,7.8300,2023-10-10,8.3781,2023-10-12,6.6690,
2023-10-10,7.8300,8.0900,7.5800,7.7600,7.7600,47200,IMNM,Healthcare,Biotechnology,0,0,0,0,1,0,7.6800,2023-10-11,,,6.6690,
2023-10-11,7.6800,8.0600,7.6800,7.8100,7.8100,29500,IMNM,Healthcare,Biotechnology,0,0,0,0,1,0,7.9000,2023-10-12,,,6.6690,
2023-10-12,7.9000,8.3800,7.9000,8.3800,8.3800,65700,IMNM,Healthcare,Biotechnology,0,0,0,1,1,1,8.3800,2023-10-13,,,6.6690,
2023-10-13,8.3800,9.2000,8.2520,8.9900,8.9900,157600,IMNM,Healthcare,Biotechnology,0,0,0,1,0,1,8.9500,2023-10-16,9.5765,2023-12-26,7.0015,2023-12-14
2023-10-16,8.9500,9.0500,8.8200,8.9200,8.9200,43100,IMNM,Healthcare,Biotechnology,0,0,0,0,0,0,8.9100,2023-10-17,9.5337,2023-12-26,7.1345,2023-12-14
2023-10-17,8.9100,9.5300,8.5400,8.7500,8.7500,101400,IMNM,Healthcare,Biotechnology,0,0,0,0,1,1,8.7800,2023-10-18,,,7.1345,2023-12-14
2023-10-18,8.7800,8.9300,8.5000,8.6000,8.6000,32900,IMNM,Healthcare,Biotechnology,0,0,0,0,1,0,8.5900,2023-10-19,9.1913,2023-12-22,7.1345,2023-12-14
2023-10-19,8.5900,8.5900,8.0100,8.2200,8.2200,34700,IMNM,Healthcare,Biotechnology,0,0,0,0,1,0,8.2700,2023-10-20,,,7.1345,2023-12-14
2023-10-20,8.2700,8.7300,8.2200,8.7300,8.7300,46500,IMNM,Healthcare,Biotechnology,0,0,0,1,1,0,8.8200,2023-10-23,9.4374,2023-12-22,7.1345,2023-12-14
2023-10-23,8.8200,9.0000,8.3950,8.6100,8.6100,58800,IMNM,Healthcare,Biotechnology,0,0,0,0,1,0,8.5900,2023-10-24,9.1913,2023-12-22,7.1345,2023-12-14
2023-10-24,8.5900,9.1300,8.5660,8.9800,8.9800,86400,IMNM,Healthcare,Biotechnology,0,0,0,1,1,1,8.9350,2023-10-25,9.5605,2023-12-26,7.1345,2023-12-14
2023-10-25,8.9350,8.9800,8.7700,8.9200,8.9200,30500,IMNM,Healthcare,Biotechnology,0,0,0,0,1,0,8.9500,2023-10-26,9.5765,2023-12-26,7.3245,2023-11-30
2023-10-26,8.9500,9.1000,8.6470,8.8400,8.8400,46200,IMNM,Healthcare,Biotechnology,0,0,0,0,1,0,8.8200,2023-10-27,9.4374,2023-12-22,7.3720,2023-11-30
2023-10-27,8.8200,8.8200,8.5000,8.7300,8.7300,32300,IMNM,Healthcare,Biotechnology,0,0,0,0,1,0,8.8200,2023-10-30,9.4374,2023-12-22,7.3720,2023-11-30
2023-10-30,8.8200,8.8800,8.7300,8.8000,8.8000,36300,IMNM,Healthcare,Biotechnology,0,0,0,0,1,0,8.6500,2023-10-31,9.2555,2023-12-22,7.4195,2023-11-30
2023-10-31,8.6500,8.9100,8.2000,8.8000,8.8000,108300,IMNM,Healthcare,Biotechnology,0,0,0,0,1,1,8.7000,2023-11-01,9.3090,2023-12-22,7.8090,2023-11-10
2023-11-01,8.7000,8.9200,8.2000,8.5700,8.5700,56500,IMNM,Healthcare,Biotechnology,0,0,0,0,1,1,8.5100,2023-11-02,9.1057,2023-12-22,7.8090,2023-11-10
2023-11-02,8.5100,8.9750,8.4600,8.7100,8.7100,68900,IMNM,Healthcare,Biotechnology,0,0,0,0,1,1,8.7500,2023-11-03,9.3625,2023-12-22,7.8090,2023-11-10
2023-11-03,8.7500,9.0500,8.4400,8.7500,8.7500,108900,IMNM,Healthcare,Biotechnology,0,0,0,1,1,1,8.6000,2023-11-06,9.2020,2023-12-22,7.8090,2023-11-10
2023-11-06,8.6000,8.9800,8.6000,8.7800,8.7800,57900,IMNM,Healthcare,Biotechnology,0,0,0,0,1,0,8.5400,2023-11-07,9.1378,2023-12-22,7.8090,2023-11-10
2023-11-07,8.5400,8.9800,8.5400,8.9100,8.9100,45800,IMNM,Healthcare,Biotechnology,0,0,0,1,1,0,9.0600,2023-11-08,9.6942,2023-12-26,7.8090,2023-11-10
2023-11-08,9.0600,9.0600,8.6000,8.8000,8.8000,63400,IMNM,Healthcare,Biotechnology,0,0,0,0,1,1,8.7000,2023-11-09,9.3090,2023-12-22,8.1320,2023-11-10
2023-11-09,8.7000,9.0200,8.5200,8.5600,8.5600,51100,IMNM,Healthcare,Biotechnology,0,0,0,0,1,0,8.4400,2023-11-10,9.0308,2023-12-22,7.6855,2023-11-20
2023-11-10,8.4400,8.4600,7.8000,8.0900,8.0900,73300,IMNM,Healthcare,Biotechnology,0,0,0,0,1,1,7.9600,2023-11-13,8.5172,2023-12-22,7.6855,2023-11-20
2023-11-13,7.9600,8.2600,7.9400,8.2400,8.2400,47700,IMNM,Healthcare,Biotechnology,1,0,0,1,1,0,8.2100,2023-11-14,8.7847,2023-12-22,7.6190,2023-11-20
2023-11-14,8.2100,8.3000,8.0000,8.0200,8.0200,50800,IMNM,Healthcare,Biotechnology,1,0,0,0,1,0,8.1700,2023-11-15,8.7419,2023-12-22,7.5525,2023-11-20
2023-11-15,8.1700,8.1800,7.9500,7.9500,7.9500,44300,IMNM,Healthcare,Biotechnology,1,0,0,0,1,0,7.9900,2023-11-16,8.5493,2023-12-22,7.5335,2023-11-20
2023-11-16,7.9900,8.0250,7.8000,7.9300,7.9300,60000,IMNM,Healthcare,Biotechnology,1,0,0,0,1,0,7.9800,2023-11-17,8.5386,2023-12-22,7.5335,2023-11-20
2023-11-17,7.9800,8.0300,7.8600,7.9900,7.9900,49900,IMNM,Healthcare,Biotechnology,1,0,0,1,1,1,7.9900,2023-11-20,8.5493,2023-12-22,7.4005,2023-11-30
2023-11-20,7.9900,8.0900,7.4400,7.7900,7.7900,351800,IMNM,Healthcare,Biotechnology,1,0,0,0,1,0,7.7900,2023-11-21,8.3353,2023-12-19,7.4005,2023-11-30
2023-11-21,7.7900,8.0150,7.6650,7.9500,7.9500,82400,IMNM,Healthcare,Biotechnology,1,0,0,1,1,1,7.9600,2023-11-22,8.5172,2023-12-22,7.4005,2023-11-30
2023-11-22,7.9600,8.0200,7.7100,7.9400,7.9400,90400,IMNM,Healthcare,Biotechnology,1,0,0,0,1,0,7.9200,2023-11-24,8.4744,2023-12-20,7.4005,2023-11-30
2023-11-24,7.9200,8.2500,7.9200,8.0000,8.0000,114600,IMNM,Healthcare,Biotechnology,1,0,0,0,1,0,7.9900,2023-11-27,8.5493,2023-12-22,7.4005,2023-11-30
2023-11-27,7.9900,8.0200,7.8700,7.9200,7.9200,95600,IMNM,Healthcare,Biotechnology,1,0,0,0,1,1,7.8500,2023-11-28,8.3995,2023-12-20,7.2865,2023-12-12
2023-11-28,7.8500,7.9800,7.6400,7.6700,7.6700,67000,IMNM,Healthcare,Biotechnology,1,0,0,0,1,1,7.6500,2023-11-29,8.1855,2023-12-19,7.1250,2023-12-14
2023-11-29,7.6500,7.8110,7.4600,7.5000,7.5000,87400,IMNM,Healthcare,Biotechnology,1,0,0,0,1,1,7.4500,2023-11-30,7.9715,2023-12-04,7.0870,2023-12-14
2023-11-30,7.4500,7.6200,7.3150,7.4600,7.4600,146600,IMNM,Healthcare,Biotechnology,1,0,0,0,1,0,7.5700,2023-12-01,8.0999,2023-12-19,7.0870,2023-12-14
2023-12-01,7.5700,7.8000,7.4000,7.8000,7.8000,75100,IMNM,Healthcare,Biotechnology,1,0,0,1,1,1,7.8400,2023-12-04,8.3888,2023-12-20,7.0870,2023-12-14
2023-12-04,7.8400,8.0700,7.8200,7.9800,7.9800,219800,IMNM,Healthcare,Biotechnology,1,0,0,1,1,0,7.8500,2023-12-05,8.3995,2023-12-20,7.0870,2023-12-14
2023-12-05,7.8500,8.0300,7.7700,7.8100,7.8100,114000,IMNM,Healthcare,Biotechnology,1,0,0,0,1,0,7.8250,2023-12-06,8.3727,2023-12-20,7.0870,2023-12-14
2023-12-06,7.8250,8.0300,7.7400,7.8400,7.8400,99700,IMNM,Healthcare,Biotechnology,1,0,0,0,1,1,7.7900,2023-12-07,8.3353,2023-12-19,7.0870,2023-12-14
2023-12-07,7.7900,7.9200,7.6700,7.7000,7.7000,118300,IMNM,Healthcare,Biotechnology,1,0,0,0,1,0,7.6350,2023-12-08,8.1695,2023-12-19,7.0870,2023-12-14
2023-12-08,7.6350,7.8700,7.5400,7.7300,7.7300,97200,IMNM,Healthcare,Biotechnology,1,0,0,1,1,1,7.7300,2023-12-11,8.2711,2023-12-19,6.9635,2023-12-14
2023-12-11,7.7300,7.8900,7.2900,7.3300,7.3300,166500,IMNM,Healthcare,Biotechnology,1,0,0,0,1,0,7.3100,2023-12-12,,,6.9350,2023-12-14
2023-12-12,7.3100,7.4900,7.2400,7.3000,7.3000,111400,IMNM,Healthcare,Biotechnology,0,0,0,0,1,1,7.3700,2023-12-13,7.8859,2023-12-19,6.9350,2023-12-14
2023-12-13,7.3700,7.7700,7.2800,7.3400,7.3400,166000,IMNM,Healthcare,Biotechnology,1,0,0,0,1,0,7.4000,2023-12-14,7.9180,2023-12-19,6.9350,2023-12-14
2023-12-14,7.4000,7.6200,6.9300,7.3600,7.3600,630800,IMNM,Healthcare,Biotechnology,1,0,0,0,1,0,7.4400,2023-12-15,7.9608,2023-12-19,6.9350,2023-12-14
2023-12-15,7.4400,7.7200,7.0050,7.5400,7.5400,1217400,IMNM,Healthcare,Biotechnology,1,0,1,1,1,0,7.5400,2023-12-18,,,6.9350,
2023-12-18,7.5400,7.8600,7.4830,7.7500,7.7500,393200,IMNM,Healthcare,Biotechnology,1,1,0,1,1,0,8.1000,2023-12-19,8.6670,2023-12-22,6.9350,
2023-12-19,8.1000,8.3500,7.7600,8.1300,8.1300,517700,IMNM,Healthcare,Biotechnology,1,1,0,1,1,0,8.3000,2023-12-20,8.8810,2023-12-22,6.9350,
2023-12-20,8.3000,8.4800,8.0500,8.2500,8.2500,272100,IMNM,Healthcare,Biotechnology,1,1,0,0,1,1,8.4000,2023-12-21,,,6.9350,
2023-12-21,8.4000,8.4000,8.1500,8.3600,8.3600,155400,IMNM,Healthcare,Biotechnology,1,1,0,1,1,1,8.4800,2023-12-22,,,6.9350,
2023-12-22,8.4800,9.4500,8.3300,9.3900,9.3900,344100,IMNM,Healthcare,Biotechnology,0,1,0,1,0,1,9.5600,2023-12-26,,,6.9350,
2023-12-26,9.5600,10.2200,9.2800,10.1600,10.1600,303300,IMNM,Healthcare,Biotechnology,0,1,0,1,0,0,10.1800,2023-12-27,,,6.9350,
2023-12-27,10.1800,10.6400,9.8090,10.3800,10.3800,256700,IMNM,Healthcare,Biotechnology,0,1,0,1,0,0,10.4200,2023-12-28,,,6.9350,
2023-12-28,10.4200,10.9500,10.3300,10.7300,10.7300,233900,IMNM,Healthcare,Biotechnology,0,1,0,1,0,0,10.7300,2023-12-29,11.4811,2024-01-03,6.9350,
2023-12-29,10.7300,11.2500,10.4450,10.7000,10.7000,439700,IMNM,Healthcare,Biotechnology,0,1,0,0,0,1,10.8000,2024-01-02,,,6.9350,
2024-01-02,10.8000,11.2850,10.3800,11.0100,11.0100,262000,IMNM,Healthcare,Biotechnology,0,1,0,1,0,0,11.0100,2024-01-03,,,6.9350,
2024-01-03,11.0100,11.9800,10.6900,11.8100,11.8100,309100,IMNM,Healthcare,Biotechnology,0,1,0,1,0,0,12.0600,2024-01-04,12.9042,2024-01-12,6.9730,
2024-01-04,12.0600,12.5500,11.5000,11.5400,11.5400,461300,IMNM,Healthcare,Biotechnology,0,1,0,0,0,1,11.5600,2024-01-05,,,6.9920,
2024-01-05,11.5600,11.5600,11.0110,11.1200,11.1200,282500,IMNM,Healthcare,Biotechnology,0,1,0,0,0,0,11.3500,2024-01-08,,,7.1630,
2024-01-08,11.3500,12.4380,10.7300,12.0000,12.0000,336400,IMNM,Healthcare,Biotechnology,0,1,0,1,0,1,11.9200,2024-01-09,12.7544,2024-01-12,7.3625,
2024-01-09,11.9200,12.2650,11.6300,12.0000,12.0000,233900,IMNM,Healthcare,Biotechnology,0,1,0,0,0,0,12.0000,2024-01-10,12.8400,2024-01-12,7.7235,
2024-01-10,12.0000,12.6700,11.8500,12.0000,12.0000,419700,IMNM,Healthcare,Biotechnology,0,1,0,0,0,1,11.9300,2024-01-11,,,7.8375,
2024-01-11,11.9300,12.1900,11.6700,11.9500,11.9500,307000,IMNM,Healthcare,Biotechnology,0,1,0,0,0,0,11.9500,2024-01-12,,,7.9420,
2024-01-12,11.9500,13.2400,11.1800,13.1600,13.1600,477500,IMNM,Healthcare,Biotechnology,0,1,0,1,0,1,13.5000,2024-01-16,,,8.9205,
2024-01-16,13.5000,15.3000,13.0200,13.9300,13.9300,1014700,IMNM,Healthcare,Biotechnology,0,1,0,0,0,1,13.8500,2024-01-17,,,9.6520,
2024-01-17,13.8500,14.3800,13.5700,14.0000,14.0000,637993,IMNM,Healthcare,Biotechnology,0,1,0,1,0,1,,,,,,
2023-09-20,0.0057,0.0100,0.0057,0.0060,0.0060,14289,TAWNF,Industrials,Airlines,0,0,0,0,0,0,0.0100,2023-09-21,0.0107,2023-10-02,,
2023-09-21,0.0100,0.0100,0.0100,0.0100,0.0100,29683,TAWNF,Industrials,Airlines,0,0,0,0,0,0,0.0057,2023-09-22,0.0074,2023-09-21,,
2023-09-22,0.0057,0.0100,0.0050,0.0100,0.0100,210821,TAWNF,Industrials,Airlines,0,0,0,0,0,0,0.0040,2023-09-25,0.0052,2023-09-22,,
2023-09-25,0.0040,0.0100,0.0040,0.0050,0.0050,20780,TAWNF,Industrials,Airlines,0,0,0,0,0,0,0.0055,2023-09-26,0.0071,2023-09-25,,
2023-09-26,0.0055,0.0100,0.0055,0.0100,0.0100,1607,TAWNF,Industrials,Airlines,0,0,0,1,0,0,0.0100,2023-09-27,0.0107,2023-10-02,,
2023-09-27,0.0100,0.0100,0.0055,0.0055,0.0055,7600,TAWNF,Industrials,Airlines,0,0,0,0,0,0,0.0055,2023-09-28,0.0071,2023-09-27,,
2023-09-28,0.0055,0.0055,0.0055,0.0055,0.0055,19083,TAWNF,Industrials,Airlines,0,0,0,0,0,0,0.0060,2023-09-29,0.0078,2023-10-02,,
2023-09-29,0.0060,0.0060,0.0060,0.0060,0.0060,1000,TAWNF,Industrials,Airlines,0,0,0,0,0,0,0.0060,2023-10-02,0.0078,2023-10-02,,
2023-10-02,0.0060,0.0180,0.0060,0.0180,0.0180,38125,TAWNF,Industrials,Airlines,0,0,0,1,0,0,0.0100,2023-10-03,0.0130,2023-10-02,,
2023-10-03,0.0100,0.0100,0.0060,0.0100,0.0100,8130,TAWNF,Industrials,Airlines,0,0,0,0,0,0,0.0180,2023-10-04,,,,
2023-10-04,0.0180,0.0180,0.0060,0.0180,0.0180,1630,TAWNF,Industrials,Airlines,0,0,0,1,0,0,0.0100,2023-10-05,0.0130,2023-10-04,,
2023-10-05,0.0100,0.0100,0.0100,0.0100,0.0100,8300,TAWNF,Industrials,Airlines,0,0,0,0,0,0,0.0040,2023-10-06,0.0052,2023-10-05,,
2023-10-06,0.0040,0.0100,0.0040,0.0100,0.0100,3340,TAWNF,Industrials,Airlines,0,0,0,0,0,0,0.0100,2023-10-09,0.0130,2023-10-10,,
2023-10-09,0.0100,0.0100,0.0100,0.0100,0.0100,9790,TAWNF,Industrials,Airlines,0,0,0,0,1,0,0.0150,2023-10-10,0.0160,2023-10-24,0.0047,2023-11-22
2023-10-10,0.0150,0.0150,0.0150,0.0150,0.0150,677,TAWNF,Industrials,Airlines,0,0,0,0,1,0,0.0100,2023-10-11,0.0130,2023-10-10,0.0047,2023-11-22
2023-10-11,0.0100,0.0100,0.0060,0.0060,0.0060,109625,TAWNF,Industrials,Airlines,0,0,0,0,1,1,0.0100,2023-10-12,0.0107,2023-10-24,0.0047,2023-11-22
2023-10-12,0.0100,0.0100,0.0100,0.0100,0.0100,150,TAWNF,Industrials,Airlines,0,0,0,0,1,0,0.0100,2023-10-13,0.0107,2023-10-24,0.0047,2023-11-22
2023-10-13,0.0100,0.0100,0.0100,0.0100,0.0100,1170,TAWNF,Industrials,Airlines,0,0,0,0,1,0,0.0070,2023-10-16,0.0091,2023-10-13,0.0052,2023-10-24
2023-10-16,0.0070,0.0085,0.0070,0.0084,0.0084,32823,TAWNF,Industrials,Airlines,0,0,0,0,1,1,0.0100,2023-10-17,0.0107,2023-10-24,0.0052,2023-10-24
2023-10-17,0.0100,0.0100,0.0100,0.0100,0.0100,100,TAWNF,Industrials,Airlines,0,0,0,0,1,0,0.0070,2023-10-18,0.0091,2023-10-17,0.0052,2023-10-24
2023-10-18,0.0070,0.0070,0.0070,0.0070,0.0070,113927,TAWNF,Industrials,Airlines,0,0,0,0,1,1,0.0070,2023-10-19,0.0075,2023-10-24,0.0057,2023-10-23
2023-10-19,0.0070,0.0070,0.0070,0.0070,0.0070,20247,TAWNF,Industrials,Airlines,0,0,0,0,1,0,0.0070,2023-10-20,0.0075,2023-10-24,0.0057,2023-10-23
2023-10-20,0.0070,0.0070,0.0070,0.0070,0.0070,1450,TAWNF,Industrials,Airlines,0,0,0,0,1,0,0.0070,2023-10-23,0.0091,2023-10-24,0.0057,2023-10-23
2023-10-23,0.0070,0.0070,0.0053,0.0060,0.0060,28872,TAWNF,Industrials,Airlines,0,0,0,0,1,0,0.0180,2023-10-24,,,0.0047,2023-11-22
2023-10-24,0.0180,0.0180,0.0050,0.0050,0.0050,994,TAWNF,Industrials,Airlines,0,0,0,0,1,0,0.0060,2023-10-25,0.0078,2023-10-24,0.0047,2023-11-22
2023-10-25,0.0060,0.0060,0.0060,0.0060,0.0060,347,TAWNF,Industrials,Airlines,1,0,0,0,1,1,0.0060,2023-10-26,0.0078,2023-10-27,0.0047,2023-11-22
2023-10-26,0.0060,0.0060,0.0060,0.0060,0.0060,2500,TAWNF,Industrials,Airlines,1,0,0,0,1,1,0.0175,2023-10-27,,,0.0047,2023-11-22
2023-10-27,0.0175,0.0175,0.0060,0.0060,0.0060,13313,TAWNF,Industrials,Airlines,1,0,0,0,1,1,0.0060,2023-10-30,0.0078,2023-10-27,0.0047,2023-11-22
2023-10-30,0.0060,0.0060,0.0060,0.0060,0.0060,5584,TAWNF,Industrials,Airlines,1,0,0,0,1,1,0.0060,2023-10-31,0.0078,2023-10-31,0.0047,2023-11-22
2023-10-31,0.0060,0.0180,0.0060,0.0180,0.0180,6350,TAWNF,Industrials,Airlines,1,0,0,1,1,1,0.0050,2023-11-01,0.0065,2023-10-31,0.0047,2023-11-22
2023-11-01,0.0050,0.0170,0.0050,0.0170,0.0170,15120,TAWNF,Industrials,Airlines,1,0,0,0,1,0,0.0060,2023-11-02,0.0078,2023-11-01,0.0047,2023-11-22
2023-11-02,0.0060,0.0100,0.0050,0.0100,0.0100,5500,TAWNF,Industrials,Airlines,1,0,0,0,1,1,0.0056,2023-11-03,0.0073,2023-11-02,0.0047,2023-11-22
2023-11-03,0.0056,0.0100,0.0056,0.0100,0.0100,1949,TAWNF,Industrials,Airlines,0,0,0,0,1,1,0.0100,2023-11-06,,,0.0047,2023-11-22
2023-11-06,0.0100,0.0100,0.0100,0.0100,0.0100,140,TAWNF,Industrials,Airlines,0,1,0,0,1,1,0.0100,2023-11-07,,,0.0047,2023-11-22
2023-11-07,0.0100,0.0100,0.0100,0.0100,0.0100,200,TAWNF,Industrials,Airlines,0,1,0,0,1,1,0.0100,2023-11-08,,,0.0047,2023-11-22
2023-11-08,0.0100,0.0100,0.0100,0.0100,0.0100,50000,TAWNF,Industrials,Airlines,0,1,0,0,1,0,0.0100,2023-11-09,,,0.0047,2023-11-22
2023-11-09,0.0100,0.0100,0.0056,0.0100,0.0100,14127,TAWNF,Industrials,Airlines,0,1,0,0,1,0,0.0100,2023-11-10,,,0.0047,2023-11-22
2023-11-10,0.0100,0.0100,0.0100,0.0100,0.0100,800,TAWNF,Industrials,Airlines,0,1,0,0,1,1,0.0056,2023-11-13,0.0073,2023-11-10,0.0047,2023-11-22
2023-11-13,0.0056,0.0100,0.0050,0.0100,0.0100,44259,TAWNF,Industrials,Airlines,0,1,0,0,1,0,0.0100,2023-11-14,,,0.0057,2023-11-13
2023-11-14,0.0100,0.0100,0.0100,0.0100,0.0100,2240,TAWNF,Industrials,Airlines,0,0,0,0,1,0,0.0100,2023-11-15,,,0.0057,2023-11-15
2023-11-15,0.0100,0.0100,0.0056,0.0100,0.0100,27204,TAWNF,Industrials,Airlines,0,0,0,0,1,1,0.0100,2023-11-16,,,0.0057,2023-11-15
2023-11-16,0.0100,0.0100,0.0100,0.0100,0.0100,1000,TAWNF,Industrials,Airlines,0,0,0,0,1,0,0.0100,2023-11-17,,,0.0057,2023-11-20
2023-11-17,0.0100,0.0100,0.0100,0.0100,0.0100,1000,TAWNF,Industrials,Airlines,0,0,0,0,1,0,0.0056,2023-11-20,0.0073,2023-11-17,0.0053,2023-11-22
2023-11-20,0.0056,0.0070,0.0056,0.0056,0.0056,62800,TAWNF,Industrials,Airlines,0,0,0,0,1,1,0.0058,2023-11-21,,,0.0053,2023-11-22
2023-11-21,0.0058,0.0058,0.0056,0.0056,0.0056,2315,TAWNF,Industrials,Airlines,0,0,0,0,1,0,0.0056,2023-11-22,0.0060,2023-11-28,0.0038,
2023-11-22,0.0056,0.0056,0.0040,0.0040,0.0040,52502,TAWNF,Industrials,Airlines,0,0,0,0,1,1,0.0040,2023-11-24,0.0052,2023-11-22,0.0038,
2023-11-24,0.0040,0.0040,0.0040,0.0040,0.0040,10250,TAWNF,Industrials,Airlines,0,0,0,0,1,1,0.0040,2023-11-27,0.0052,2023-11-28,0.0038,
2023-11-27,0.0040,0.0040,0.0040,0.0040,0.0040,97344,TAWNF,Industrials,Airlines,0,0,0,0,1,0,0.0040,2023-11-28,0.0052,2023-11-28,0.0038,
2023-11-28,0.0040,0.0090,0.0040,0.0045,0.0045,186288,TAWNF,Industrials,Airlines,1,0,0,0,1,0,0.0054,2023-11-29,0.0070,2023-11-28,0.0038,
2023-11-29,0.0054,0.0055,0.0054,0.0055,0.0055,10530,TAWNF,Industrials,Airlines,1,0,0,1,1,1,0.0050,2023-11-30,0.0065,2023-11-30,0.0038,
