Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Sector,Industry,Rolling,Macd,Fibonacci,Fibonacci Delta,Fibonacci Delta Percent,Fibonacci Delta Percent Average,Pivot,RSI,Volume Horizontal,Buy Price,Buy Date,Signal Count
2023-11-28,5.960000038146973,6.389999866485596,5.800000190734863,6.380000114440918,6.380000114440918,97500,PPSI,Industrials,Electrical Equipment & Parts,1,0,0,1.2279996871948242,19.247643654665268,24.194500087738643,1,1,1,6.349999904632568,2023-11-29,4
2023-11-29,6.349999904632568,6.650000095367432,6.300000190734863,6.5,6.5,75700,PPSI,Industrials,Electrical Equipment & Parts,1,1,0,1.2279996871948242,18.89230287992037,23.902553383286904,1,1,1,6.440000057220459,2023-11-30,5
2023-11-30,6.440000057220459,6.440000057220459,6.150000095367432,6.170000076293945,6.170000076293945,53600,PPSI,Industrials,Electrical Equipment & Parts,1,1,0,1.2279996871948242,19.90274995154345,23.706224436174992,0,1,0,6.340000152587891,2023-12-01,3
2023-12-01,6.340000152587891,6.489999771118164,6.211999893188477,6.340000152587891,6.340000152587891,59500,PPSI,Industrials,Electrical Equipment & Parts,1,1,0,1.2279996871948242,19.369079773500854,23.50882311711273,0,1,0,6.260000228881836,2023-12-04,3
2023-12-04,6.260000228881836,6.489999771118164,6.210000038146973,6.269999980926514,6.269999980926514,58100,PPSI,Industrials,Electrical Equipment & Parts,1,1,0,1.2279996871948242,19.58532202440874,23.34486262163184,0,1,1,6.300000190734863,2023-12-05,4
2023-12-05,6.300000190734863,6.369999885559082,6.159999847412109,6.190000057220459,6.190000057220459,89800,PPSI,Industrials,Electrical Equipment & Parts,0,1,0,1.2279996871948242,19.83844387468781,23.156752224373097,0,1,1,6.300000190734863,2023-12-06,3
2023-12-06,6.300000190734863,6.409999847412109,6.110000133514404,6.159999847412109,6.159999847412109,59400,PPSI,Industrials,Electrical Equipment & Parts,0,1,0,1.0789999961853027,17.51623413819732,22.54104274091672,0,1,0,6.239999771118164,2023-12-07,2
2023-12-07,6.239999771118164,6.269999980926514,6.014999866485596,6.099999904632568,6.099999904632568,29900,PPSI,Industrials,Electrical Equipment & Parts,0,1,0,1.0789999961853027,17.688524804170402,21.78868180589092,0,1,0,6.190000057220459,2023-12-08,2
2023-12-08,6.190000057220459,6.309999942779541,6.099999904632568,6.179999828338623,6.179999828338623,25900,PPSI,Industrials,Electrical Equipment & Parts,0,0,0,1.0789999961853027,17.459547348812333,21.05201074164105,0,1,0,6.230000019073486,2023-12-11,1
2023-12-11,6.230000019073486,6.287000179290772,5.800000190734863,5.829999923706055,5.829999923706055,105400,PPSI,Industrials,Electrical Equipment & Parts,0,0,0,1.0789999961853027,18.50771887316589,20.344778724809977,0,1,1,5.900000095367432,2023-12-12,2
2023-12-12,5.900000095367432,5.920000076293945,5.650000095367432,5.670000076293945,5.670000076293945,83400,PPSI,Industrials,Electrical Equipment & Parts,0,0,0,1.0789999961853027,19.02998203997493,19.90937400601941,0,1,1,5.610000133514404,2023-12-13,2
2023-12-13,5.610000133514404,5.699999809265137,5.320000171661377,5.619999885559082,5.619999885559082,96500,PPSI,Industrials,Electrical Equipment & Parts,0,0,0,1.329999923706055,23.665479551406527,19.83848551260376,0,1,1,5.619999885559082,2023-12-14,2
2023-12-14,5.619999885559082,5.885000228881836,5.559999942779541,5.630000114440918,5.630000114440918,75100,PPSI,Industrials,Electrical Equipment & Parts,1,0,0,1.329999923706055,23.6234439906069,19.706949401322017,0,1,0,5.699999809265137,2023-12-15,2
2023-12-15,5.699999809265137,5.829999923706055,5.449999809265137,5.449999809265137,5.449999809265137,37400,PPSI,Industrials,Electrical Equipment & Parts,1,0,0,1.329999923706055,24.40366917894238,19.96256003184294,0,1,1,5.449999809265137,2023-12-18,3
2023-12-18,5.449999809265137,5.558000087738037,5.349999904632568,5.375,5.375,55400,PPSI,Industrials,Electrical Equipment & Parts,1,0,0,1.329999923706055,24.74418462708939,20.231621780739506,0,1,1,5.489999771118164,2023-12-19,3
2023-12-19,5.489999771118164,5.800000190734863,5.489999771118164,5.679999828338623,5.679999828338623,181300,PPSI,Industrials,Electrical Equipment & Parts,1,0,0,1.329999923706055,23.415492322207943,20.509478358575684,1,1,0,5.599999904632568,2023-12-20,3
2023-12-20,5.599999904632568,5.989999771118164,5.550000190734863,5.889999866485596,5.889999866485596,108900,PPSI,Industrials,Electrical Equipment & Parts,1,0,1,1.169999599456787,19.86417022034492,20.574269514603987,1,1,0,5.900000095367432,2023-12-21,4
2023-12-21,5.900000095367432,6.10699987411499,5.860000133514404,6.025000095367432,6.025000095367432,73500,PPSI,Industrials,Electrical Equipment & Parts,1,0,0,1.169999599456787,19.4190801815321,20.54202486326989,1,1,1,6.090000152587891,2023-12-22,4
2023-12-22,6.090000152587891,6.139999866485596,5.869999885559082,5.869999885559082,5.869999885559082,63700,PPSI,Industrials,Electrical Equipment & Parts,1,0,0,1.169999599456787,19.931850464514135,20.579542909337444,0,1,1,5.860000133514404,2023-12-26,3
2023-12-26,5.860000133514404,5.9679999351501465,5.75,5.840000152587891,5.840000152587891,42700,PPSI,Industrials,Electrical Equipment & Parts,1,0,0,1.0899996757507324,18.66437752176631,20.51814660916129,0,1,1,6.079999923706055,2023-12-27,3
2023-12-27,6.079999923706055,7.110000133514404,5.960000038146973,7.010000228881836,7.010000228881836,527500,PPSI,Industrials,Electrical Equipment & Parts,1,1,0,1.7899999618530271,25.534948693411813,20.897913597076226,1,1,0,7.019999980926514,2023-12-28,4
2023-12-28,7.019999980926514,7.300000190734863,6.599999904632568,6.760000228881836,6.760000228881836,117600,PPSI,Industrials,Electrical Equipment & Parts,1,1,0,1.9800000190734863,29.28994011884813,21.682827329119608,0,1,1,6.710000038146973,2023-12-29,4
2023-12-29,6.710000038146973,7.099999904632568,6.579999923706055,6.789999961853027,6.789999961853027,127800,PPSI,Industrials,Electrical Equipment & Parts,0,1,0,1.9800000190734863,29.160530636190664,22.44762771792096,0,1,1,6.679999828338623,2024-01-02,3
2024-01-02,6.679999828338623,6.679999828338623,6.058000087738037,6.309999942779541,6.309999942779541,106400,PPSI,Industrials,Electrical Equipment & Parts,0,1,0,1.9800000190734863,31.378764453701415,23.375575524913565,0,1,1,6.179999828338623,2024-01-03,3
2024-01-03,6.179999828338623,6.380000114440918,5.800000190734863,5.900000095367432,5.900000095367432,119200,PPSI,Industrials,Electrical Equipment & Parts,0,1,0,1.9800000190734863,33.55932181472581,24.37901572101756,0,1,1,5.860000133514404,2024-01-04,3
2024-01-04,5.860000133514404,5.909999847412109,5.699999809265137,5.840000152587891,5.840000152587891,97700,PPSI,Industrials,Electrical Equipment & Parts,0,1,0,1.9800000190734863,33.904109029793176,25.37062418700544,0,1,1,5.869999885559082,2024-01-05,3
2024-01-05,5.869999885559082,5.900000095367432,5.699999809265137,5.739999771118164,5.739999771118164,82800,PPSI,Industrials,Electrical Equipment & Parts,0,1,0,1.950000286102295,33.97213177453543,26.057734335214032,0,1,1,5.699999809265137,2024-01-08,3
2024-01-08,5.699999809265137,5.78000020980835,5.617000102996826,5.699999809265137,5.699999809265137,47700,PPSI,Industrials,Electrical Equipment & Parts,0,0,0,1.950000286102295,34.2105324798896,26.763540234499548,0,1,1,5.679999828338623,2024-01-09,2
2024-01-09,5.679999828338623,5.75,5.369999885559082,5.610000133514404,5.610000133514404,119700,PPSI,Industrials,Electrical Equipment & Parts,0,0,0,1.950000286102295,34.759362561382154,27.453919793328865,0,1,1,5.670000076293945,2024-01-10,2
2024-01-10,5.670000076293945,5.699999809265137,5.400000095367432,5.510000228881836,5.510000228881836,92800,PPSI,Industrials,Electrical Equipment & Parts,0,0,0,1.9300003051757808,35.027227314062074,28.13945597246038,0,1,0,5.519999980926514,2024-01-11,1
2024-01-11,5.519999980926514,5.519999980926514,5.199999809265137,5.360000133514404,5.360000133514404,93300,PPSI,Industrials,Electrical Equipment & Parts,0,0,0,2.1000003814697266,39.17911061865617,29.190363858890255,0,1,0,5.369999885559082,2024-01-12,1
2024-01-12,5.369999885559082,5.369999885559082,5.150000095367432,5.269999980926514,5.269999980926514,48500,PPSI,Industrials,Electrical Equipment & Parts,0,0,0,2.150000095367432,40.79696590415247,30.585883571144095,0,1,0,5.260000228881836,2024-01-16,1
2024-01-16,5.260000228881836,5.260000228881836,4.630000114440918,5.070000171661377,5.070000171661377,102500,PPSI,Industrials,Electrical Equipment & Parts,0,0,0,2.6700000762939453,52.66272161523457,32.80212633339093,0,1,1,5.070000171661377,2024-01-17,2
2024-01-17,5.070000171661377,5.159999847412109,4.920000076293945,4.989999771118164,4.989999771118164,35700,PPSI,Industrials,Electrical Equipment & Parts,0,0,0,2.6700000762939453,53.50701801125832,35.04047083650721,0,1,1,5.0,2024-01-18,2
2024-01-18,5.0,5.059999942779541,4.900000095367432,4.989999771118164,4.989999771118164,61300,PPSI,Industrials,Electrical Equipment & Parts,0,0,0,2.6700000762939453,53.50701801125832,37.36331353580668,0,1,1,4.980000019073486,2024-01-19,2
2024-01-19,4.980000019073486,5.059999942779541,4.900000095367432,4.900000095367432,4.900000095367432,73800,PPSI,Industrials,Electrical Equipment & Parts,0,0,0,2.6700000762939453,54.48979641486583,39.29363671723694,0,1,1,4.909999847412109,2024-01-22,2
2024-01-22,4.909999847412109,5.269999980926514,4.909999847412109,5.159999847412109,5.159999847412109,67100,PPSI,Industrials,Electrical Equipment & Parts,1,0,0,2.4699997901916504,47.86821440373545,40.53218833622943,1,1,1,5.300000190734863,2024-01-23,4
2024-01-23,5.300000190734863,5.309999942779541,5.090000152587891,5.139999866485596,5.139999866485596,68800,PPSI,Industrials,Electrical Equipment & Parts,1,0,0,2.049999713897705,39.88326395228808,41.24703722396926,0,1,1,5.170000076293945,2024-01-24,3
2024-01-24,5.170000076293945,5.288000106811523,5.019999980926514,5.03000020980835,5.03000020980835,39100,PPSI,Industrials,Electrical Equipment & Parts,1,0,0,1.75,34.79125103389762,41.47453632931568,0,1,1,5.119999885559082,2024-01-25,3
2024-01-25,5.119999885559082,5.179999828338623,4.860000133514404,4.980000019073486,4.980000019073486,52400,PPSI,Industrials,Electrical Equipment & Parts,1,0,0,1.2799997329711914,25.702805784513465,40.950768593968185,0,1,1,4.980000019073486,2024-01-26,3
2024-01-26,4.980000019073486,5.140999794006348,4.949999809265137,4.960000038146973,4.960000038146973,24900,PPSI,Industrials,Electrical Equipment & Parts,1,0,0,1.2699999809265137,25.604838128206517,40.39748386719575,0,1,1,4.960000038146973,2024-01-29,3
2024-01-29,4.960000038146973,5.119999885559082,4.960000038146973,5.050000190734863,5.050000190734863,30100,PPSI,Industrials,Electrical Equipment & Parts,1,0,0,1.1500000953674316,22.77227825609421,39.65082696596632,1,1,1,5.039999961853027,2024-01-30,4
2024-01-30,5.039999961853027,5.099999904632568,4.949999809265137,5.050000190734863,5.050000190734863,45700,PPSI,Industrials,Electrical Equipment & Parts,1,0,0,1.119999885559082,22.17821471797019,38.84867244850503,0,1,1,5.019999980926514,2024-01-31,3
2024-01-31,5.019999980926514,5.215000152587891,5.0,5.0,5.0,26900,PPSI,Industrials,Electrical Equipment & Parts,0,0,0,1.0699996948242188,21.39999389648437,37.95804787084517,0,1,1,5.099999904632568,2024-02-01,2
2024-02-01,5.099999904632568,5.420000076293945,5.099999904632568,5.400000095367432,5.400000095367432,49800,PPSI,Industrials,Electrical Equipment & Parts,0,1,0,0.8899998664855957,16.481478717919128,36.72166463110231,1,1,0,5.309999942779541,2024-02-02,3
2024-02-02,5.309999942779541,5.400000095367432,5.110000133514404,5.210000038146973,5.210000038146973,47000,PPSI,Industrials,Electrical Equipment & Parts,0,1,0,0.7899999618530273,15.16314694949608,35.120600386491645,0,1,0,5.139999866485596,2024-02-05,2
2023-10-09,0.944000005722046,0.954800009727478,0.8799999952316284,0.949999988079071,0.949999988079071,197626,VRSSF,Technology,Software - Infrastructure,0,0,0,,,,0,0,0,0.9549999833106996,2023-10-10,0
2023-10-10,0.9549999833106996,1.0399999618530271,0.9501500129699708,1.0399999618530271,1.0399999618530271,117103,VRSSF,Technology,Software - Infrastructure,0,0,0,,,,1,0,0,1.0700000524520874,2023-10-11,1
2023-10-11,1.0700000524520874,1.0800000429153442,1.0199999809265137,1.0800000429153442,1.0800000429153442,97489,VRSSF,Technology,Software - Infrastructure,0,0,0,,,,1,0,0,1.0700000524520874,2023-10-12,1
2023-10-12,1.0700000524520874,1.0800000429153442,1.0299999713897705,1.034999966621399,1.034999966621399,96426,VRSSF,Technology,Software - Infrastructure,0,0,0,,,,0,0,0,1.0,2023-10-13,0
2023-10-13,1.0,1.0800000429153442,1.0,1.0199999809265137,1.0199999809265137,126427,VRSSF,Technology,Software - Infrastructure,0,0,0,,,,0,0,0,1.0199999809265137,2023-10-16,0
2023-10-16,1.0199999809265137,1.0499999523162842,0.9646000266075134,0.9646000266075134,0.9646000266075134,89470,VRSSF,Technology,Software - Infrastructure,0,0,0,,,,0,0,0,0.9645000100135804,2023-10-17,0
2023-10-17,0.9645000100135804,0.9943000078201294,0.949999988079071,0.975000023841858,0.975000023841858,99703,VRSSF,Technology,Software - Infrastructure,0,0,0,,,,1,0,0,0.9300000071525574,2023-10-18,1
2023-10-18,0.9300000071525574,0.9865000247955322,0.9300000071525574,0.9336000084877014,0.9336000084877014,94405,VRSSF,Technology,Software - Infrastructure,0,0,0,,,,0,0,0,0.9682000279426576,2023-10-19,0
2023-10-19,0.9682000279426576,0.9682000279426576,0.9083999991416932,0.9100000262260436,0.9100000262260436,74033,VRSSF,Technology,Software - Infrastructure,0,0,0,,,,0,0,0,0.8999999761581421,2023-10-20,0
2023-10-20,0.8999999761581421,0.9323999881744384,0.8999999761581421,0.9020000100135804,0.9020000100135804,76775,VRSSF,Technology,Software - Infrastructure,0,0,0,,,,0,0,0,0.919700026512146,2023-10-23,0
2023-10-23,0.919700026512146,0.919700026512146,0.8324999809265137,0.8500000238418579,0.8500000238418579,337412,VRSSF,Technology,Software - Infrastructure,0,0,0,,,,0,0,0,0.8500000238418579,2023-10-24,0
2023-10-24,0.8500000238418579,0.8579800128936768,0.684499979019165,0.684499979019165,0.684499979019165,458851,VRSSF,Technology,Software - Infrastructure,0,0,0,,,,0,0,0,0.6650000214576721,2023-10-25,0
2023-10-25,0.6650000214576721,0.7185999751091003,0.5629900097846985,0.5995000004768372,0.5995000004768372,863973,VRSSF,Technology,Software - Infrastructure,0,0,0,,,,0,0,0,0.6000000238418579,2023-10-26,0
2023-10-26,0.6000000238418579,0.6686999797821045,0.5939000248908997,0.656000018119812,0.656000018119812,274863,VRSSF,Technology,Software - Infrastructure,0,0,0,,,,1,0,0,0.7185999751091003,2023-10-27,1
2023-10-27,0.7185999751091003,0.8161500096321106,0.6700000166893005,0.7930999994277954,0.7930999994277954,516567,VRSSF,Technology,Software - Infrastructure,0,0,0,0.5170100331306458,65.18850504396134,,1,1,0,0.8149999976158142,2023-10-30,2
2023-10-30,0.8149999976158142,0.9591000080108644,0.8004999756813049,0.9455000162124634,0.9455000162124634,994562,VRSSF,Technology,Software - Infrastructure,0,0,0,0.5170100331306458,54.68112366636579,,1,1,0,0.9900000095367432,2023-10-31,2
2023-10-31,0.9900000095367432,1.0499999523162842,0.965499997138977,1.0399999618530271,1.0399999618530271,423917,VRSSF,Technology,Software - Infrastructure,0,0,0,0.5170100331306458,49.71250500908283,,1,1,0,1.0499999523162842,2023-11-01,2
2023-11-01,1.0499999523162842,1.100000023841858,0.9300000071525574,0.9789999723434448,0.9789999723434448,351959,VRSSF,Technology,Software - Infrastructure,0,0,0,0.5370100140571594,54.85291411926312,,0,1,1,0.921999990940094,2023-11-02,2
2023-11-02,0.921999990940094,1.0299999713897705,0.8866999745368958,1.0299999713897705,1.0299999713897705,376141,VRSSF,Technology,Software - Infrastructure,0,0,0,0.5370100140571594,52.136896016858735,,1,1,1,0.984000027179718,2023-11-03,3
2023-11-03,0.984000027179718,1.0800000429153442,0.9800000190734864,0.995199978351593,0.995199978351593,575370,VRSSF,Technology,Software - Infrastructure,0,0,0,0.5370100140571594,53.96001062486357,,0,1,0,1.0199999809265137,2023-11-06,1
2023-11-06,1.0199999809265137,1.0199999809265137,0.8616700172424316,0.9003000259399414,0.9003000259399414,508890,VRSSF,Technology,Software - Infrastructure,0,0,0,0.5370100140571594,59.647894988840434,,0,1,1,0.8104000091552734,2023-11-07,2
2023-11-07,0.8104000091552734,0.9325000047683716,0.8093799948692322,0.913100004196167,0.913100004196167,186842,VRSSF,Technology,Software - Infrastructure,0,0,0,0.5370100140571594,58.81174149483305,,0,1,1,0.9399999976158142,2023-11-08,2
2023-11-08,0.9399999976158142,0.9399999976158142,0.8374999761581421,0.9090999960899352,0.9090999960899352,198146,VRSSF,Technology,Software - Infrastructure,0,0,0,0.5370100140571594,59.07051109524306,,0,1,1,0.9021999835968018,2023-11-09,2
2023-11-09,0.9021999835968018,0.949999988079071,0.8500000238418579,0.901419997215271,0.901419997215271,93752,VRSSF,Technology,Software - Infrastructure,0,0,0,0.5370100140571594,59.57378532938341,,0,1,1,0.914900004863739,2023-11-10,2
2023-11-10,0.914900004863739,0.9380999803543092,0.8640000224113464,0.8640000224113464,0.8640000224113464,128407,VRSSF,Technology,Software - Infrastructure,0,0,0,0.5370100140571594,62.15393519995668,,0,1,1,0.8399999737739563,2023-11-13,2
2023-11-13,0.8399999737739563,0.9200000166893004,0.8399999737739563,0.873199999332428,0.873199999332428,215728,VRSSF,Technology,Software - Infrastructure,0,0,0,0.5370100140571594,61.49908548645329,,0,1,1,0.8299999833106995,2023-11-14,2
2023-11-14,0.8299999833106995,0.9200000166893004,0.8299999833106995,0.8956999778747559,0.8956999778747559,169991,VRSSF,Technology,Software - Infrastructure,0,0,0,0.5370100140571594,59.95422879559885,,1,1,1,0.9100000262260436,2023-11-15,3
2023-11-15,0.9100000262260436,0.9348999857902528,0.8519999980926514,0.8539999723434448,0.8539999723434448,148443,VRSSF,Technology,Software - Infrastructure,0,0,0,0.5060999989509583,59.26229687832178,,0,1,1,0.8100000023841858,2023-11-16,2
2023-11-16,0.8100000023841858,0.8794000148773193,0.8044999837875366,0.8199999928474426,0.8199999928474426,128685,VRSSF,Technology,Software - Infrastructure,0,0,0,0.4300000071525574,52.43902571991327,57.52963063126261,0,1,0,0.824999988079071,2023-11-17,1
2023-11-17,0.824999988079071,0.9062399864196776,0.800000011920929,0.8700000047683716,0.8700000047683716,93868,VRSSF,Technology,Software - Infrastructure,0,0,0,0.3000000119209289,34.48275980191527,55.48258094845955,1,1,0,0.8700000047683716,2023-11-20,2
2023-11-20,0.8700000047683716,1.0440000295639038,0.8500000238418579,1.0399999618530271,1.0399999618530271,477281,VRSSF,Technology,Software - Infrastructure,0,0,1,0.3000000119209289,28.846156050467712,53.76024977406634,1,1,1,1.0199999809265137,2023-11-21,4
2023-11-21,1.0199999809265137,1.1200000047683716,1.0,1.0549999475479126,1.0549999475479126,163007,VRSSF,Technology,Software - Infrastructure,0,0,0,0.3199999928474426,30.331754384557435,52.46819973243132,0,1,0,1.059999942779541,2023-11-22,1
2023-11-22,1.059999942779541,1.0829999446868896,0.959999978542328,1.0399999618530271,1.0399999618530271,153745,VRSSF,Technology,Software - Infrastructure,0,0,0,0.3199999928474426,30.769231210093544,50.862620871820006,0,1,0,1.0399999618530271,2023-11-24,1
2023-11-24,1.0399999618530271,1.0499999523162842,1.0,1.0257999897003174,1.0257999897003174,33204,VRSSF,Technology,Software - Infrastructure,0,1,0,0.3199999928474426,31.1951643654168,49.46650542839054,0,1,0,1.0299999713897705,2023-11-27,2
