Symbol,Close,Volume Mean,Screener,Date,Order,0.5%
RILY,10.16,914460,Loosers 10,2026-05-22,1,46454.568
ZDAI,2.0,781760,Loosers 10,2026-05-22,2,7817.6
DAVA,3.34,777520,Loosers 10,2026-05-22,3,12984.584
GTBP,0.433,2523340,Loosers 10,2026-05-22,4,5463.0311
OBIO,4.1,345000,Loosers 10,2026-05-22,5,7072.499999999999
NCI,9.0,461115,Loosers 5,2026-05-22,1,20750.175
EVC,9.5,3778320,Loosers 5,2026-05-22,2,179470.2
ORGN,1.49,5092540,Loosers 5,2026-05-22,3,37939.423
ARBE,1.19,2579900,Loosers 5,2026-05-22,4,15350.405
MDAI,2.64,822140,Loosers 5,2026-05-22,5,10852.248
HIMX,19.89,5113840,Random 10,2026-05-22,1,508571.388
OSS,16.51,1422320,Random 10,2026-05-22,2,117412.51600000002
CMPX,1.93,4486500,Random 10,2026-05-22,3,43294.725
OPTX,10.94,1934800,Random 10,2026-05-22,4,105833.56
MX,5.76,2462940,Random 10,2026-05-22,5,70932.672
DPRO,6.24,1473640,Random 10,2026-05-22,6,45977.568
IZM,0.438,718640,Random 10,2026-05-22,7,1573.8216
AUTL,1.65,2147380,Random 10,2026-05-22,8,17715.885000000002
LNKS,1.68,370840,Random 5,2026-05-22,1,3115.056
POET,14.82,71319560,Random 5,2026-05-22,2,5284779.396000001
HYLN,4.2,5445900,Random 5,2026-05-22,3,114363.9
DGXX,7.7,13415980,Random 5,2026-05-22,4,516515.23
FCUV,0.818,2016680,Random 5,2026-05-22,5,8248.2212
KULR,3.87,3097900,Random 5,2026-05-22,6,59944.365
YYGH,0.495,621660,Random 5,2026-05-22,7,1538.6085
TGEN,5.52,631840,Random 5,2026-05-22,8,17438.784
FCEL,26.38,15436260,Winners 10,2026-05-22,1,2036042.694
REPL,5.22,5225800,Winners 10,2026-05-22,2,136393.38
WEST,8.58,775320,Winners 10,2026-05-22,3,33261.228
IPWR,6.88,830240,Winners 10,2026-05-22,4,28560.256
ERAS,11.605,3966200,Winners 10,2026-05-22,5,230138.755
FABC,5.1,1022760,Winners 10,2026-05-22,6,26080.38
RIGL,29.19,371840,Winners 10,2026-05-22,7,54270.048
ALDX,1.59,906880,Winners 10,2026-05-22,8,7209.696000000001
DERM,6.21,332700,Winners 5,2026-05-22,1,10330.335
PMAX,3.3,305520,Winners 5,2026-05-22,2,5041.08
VIVO,5.16,2297680,Winners 5,2026-05-22,3,59280.14400000001
SNAL,1.14,15326940,Winners 5,2026-05-22,4,87363.55799999999
LCID,5.84,13596000,Winners 5,2026-05-22,5,397003.2
PEPG,1.54,776940,Winners 5,2026-05-22,6,5982.438000000001
STEX,1.13,1717640,Winners 5,2026-05-22,7,9704.666
SIDU,4.13,24393660,Winners 5,2026-05-22,8,503729.079
VG,13.83,17794160,Loosers 10,2026-05-25,1,1230466.164
SPIR,21.16,1252720,Loosers 10,2026-05-25,2,132537.776
ZDAI,2.02,708580,Loosers 10,2026-05-25,3,7156.658
QTTB,5.8,327460,Loosers 10,2026-05-25,4,9496.34
GTBP,0.44,2230580,Loosers 10,2026-05-25,5,4907.276
NCI,9.47,492700,Loosers 5,2026-05-25,1,23329.345
EVC,9.84,3805600,Loosers 5,2026-05-25,2,187235.52
ELAB,1.78,337440,Loosers 5,2026-05-25,3,3003.216
ORGN,1.53,335460,Loosers 5,2026-05-25,4,2566.269
MAIA,1.28,467780,Loosers 5,2026-05-25,5,2993.7920000000004
MNKD,3.38,4497280,Loosers 5,2026-05-25,6,76004.032
HIMX,21.04,5038180,Random 10,2026-05-25,1,530016.5360000001
OSS,17.83,1495660,Random 10,2026-05-25,2,133338.08899999998
CMPX,2.07,4928720,Random 10,2026-05-25,3,51012.25199999999
GENI,5.35,7915760,Random 10,2026-05-25,4,211746.58
SHLS,9.91,4559180,Random 10,2026-05-25,5,225907.369
AUTL,1.7,2058360,Random 10,2026-05-25,6,17496.06
HYLN,5.99,7351120,Random 5,2026-05-25,1,220166.044
KULR,4.61,3911000,Random 5,2026-05-25,2,90148.55
DGXX,7.94,11873620,Random 5,2026-05-25,3,471382.7140000001
INDO,3.24,715740,Random 5,2026-05-25,4,11594.988
CPSH,6.0,1324980,Random 5,2026-05-25,5,39749.4
NEOV,3.07,2148480,Random 5,2026-05-25,6,32979.168
MAPS,0.378,361940,Random 5,2026-05-25,7,684.0666
TGEN,5.74,488800,Random 5,2026-05-25,8,14028.56
IMDX,6.09,365680,Winners 10,2026-05-25,1,11134.955999999998
FABC,6.09,1242080,Winners 10,2026-05-25,2,37821.336
ANNA,3.21,355820,Winners 10,2026-05-25,3,5710.911
SNGX,0.39,1463980,Winners 10,2026-05-25,4,2854.7610000000004
BLZE,7.67,1360280,Winners 10,2026-05-25,5,52166.738
LGHL,0.802,2041120,Winners 10,2026-05-25,6,8184.8912
ASTI,5.36,1759280,Winners 10,2026-05-25,7,47148.704000000005
VTGN,0.65,519440,Winners 10,2026-05-25,8,1688.18
SATL,10.61,9314100,Winners 5,2026-05-25,1,494113.005
MGNX,4.53,1173720,Winners 5,2026-05-25,2,26584.758
BWEN,3.89,718520,Winners 5,2026-05-25,3,13975.214000000002
SNAL,1.1,5021420,Winners 5,2026-05-25,4,27617.81
FATN,3.78,548000,Winners 5,2026-05-25,5,10357.2
STEX,1.28,2364720,Winners 5,2026-05-25,6,15134.208
BEAT,0.879,482020,Winners 5,2026-05-25,7,2118.4779000000003
PMI,0.151,75860000,Winners 5,2026-05-25,8,57274.3
VG,13.83,17794160,Loosers 10,2026-05-26,1,1230466.164
SPIR,21.16,1252720,Loosers 10,2026-05-26,2,132537.776
ZDAI,2.02,708580,Loosers 10,2026-05-26,3,7156.658
QTTB,5.8,327460,Loosers 10,2026-05-26,4,9496.34
GTBP,0.44,2230580,Loosers 10,2026-05-26,5,4907.276
NCI,9.47,492700,Loosers 5,2026-05-26,1,23329.345
EVC,9.84,3805600,Loosers 5,2026-05-26,2,187235.52
ELAB,1.78,337440,Loosers 5,2026-05-26,3,3003.216
ORGN,1.53,335460,Loosers 5,2026-05-26,4,2566.269
MAIA,1.28,467780,Loosers 5,2026-05-26,5,2993.7920000000004
MNKD,3.38,4497280,Loosers 5,2026-05-26,6,76004.032
HIMX,21.04,5038180,Random 10,2026-05-26,1,530016.5360000001
OSS,17.83,1495660,Random 10,2026-05-26,2,133338.08899999998
CMPX,2.07,4928720,Random 10,2026-05-26,3,51012.25199999999
GENI,5.35,7915760,Random 10,2026-05-26,4,211746.58
SHLS,9.91,4559180,Random 10,2026-05-26,5,225907.369
AUTL,1.7,2058360,Random 10,2026-05-26,6,17496.06
HYLN,5.99,7351120,Random 5,2026-05-26,1,220166.044
KULR,4.61,3911000,Random 5,2026-05-26,2,90148.55
DGXX,7.94,11873620,Random 5,2026-05-26,3,471382.7140000001
INDO,3.24,715740,Random 5,2026-05-26,4,11594.988
CPSH,6.0,1324980,Random 5,2026-05-26,5,39749.4
NEOV,3.07,2148480,Random 5,2026-05-26,6,32979.168
MAPS,0.378,361940,Random 5,2026-05-26,7,684.0666
TGEN,5.74,488800,Random 5,2026-05-26,8,14028.56
IMDX,6.09,365680,Winners 10,2026-05-26,1,11134.955999999998
FABC,6.09,1242080,Winners 10,2026-05-26,2,37821.336
FJET,7.2,3504200,Winners 10,2026-05-26,3,126151.2
ANNA,3.21,355820,Winners 10,2026-05-26,4,5710.911
SNGX,0.39,1463980,Winners 10,2026-05-26,5,2854.7610000000004
BLZE,7.67,1360280,Winners 10,2026-05-26,6,52166.738
LGHL,0.802,2041120,Winners 10,2026-05-26,7,8184.8912
ASTI,5.36,1759280,Winners 10,2026-05-26,8,47148.704000000005
SATL,10.61,9314100,Winners 5,2026-05-26,1,494113.005
MGNX,4.53,1173720,Winners 5,2026-05-26,2,26584.758
BWEN,3.89,718520,Winners 5,2026-05-26,3,13975.214000000002
SNAL,1.1,5021420,Winners 5,2026-05-26,4,27617.81
FATN,3.78,548000,Winners 5,2026-05-26,5,10357.2
STEX,1.28,2364720,Winners 5,2026-05-26,6,15134.208
BEAT,0.879,482020,Winners 5,2026-05-26,7,2118.4779000000003
PMI,0.151,75860000,Winners 5,2026-05-26,8,57274.3
QTTB,7.09,337920,Loosers 10,2026-05-27,1,11979.264
ELAB,1.75,347160,Loosers 5,2026-05-27,1,3037.65
HCHL,3.56,1250020,Loosers 5,2026-05-27,2,22250.356
GRCE,2.36,307520,Loosers 5,2026-05-27,3,3628.736
ARBE,1.15,3153700,Loosers 5,2026-05-27,4,18133.775
MNKD,3.53,4206320,Loosers 5,2026-05-27,5,74241.548
XTIA,1.89,1266200,Loosers 5,2026-05-27,6,11965.59
MAIA,1.33,446300,Loosers 5,2026-05-27,7,2967.895
PRSO,1.08,715380,Loosers 5,2026-05-27,8,3863.052
PSIG,7.81,1378580,Random 10,2026-05-27,1,53833.549
SHLS,10.82,4754360,Random 10,2026-05-27,2,257210.876
RERE,4.71,2684940,Random 5,2026-05-27,1,63230.33700000001
DGXX,8.1,11786420,Random 5,2026-05-27,2,477350.01
MAPS,0.4,339000,Random 5,2026-05-27,3,678.0
CXAI,0.227,48864900,Random 5,2026-05-27,4,55461.6615
CTM,0.81,1469160,Random 5,2026-05-27,5,5950.098000000001
TGEN,6.05,421920,Random 5,2026-05-27,6,12763.08
NN,23.02,2735740,Winners 10,2026-05-27,1,314883.674
AIRS,5.49,936120,Winners 10,2026-05-27,2,25696.494
IMDX,6.44,338700,Winners 10,2026-05-27,3,10906.14
IPWR,6.92,1098280,Winners 10,2026-05-27,4,38000.488
DIBS,4.7,346640,Winners 10,2026-05-27,5,8146.04
EDBL,0.279,3254320,Winners 10,2026-05-27,6,4539.776400000001
SNGX,0.51,13939100,Winners 10,2026-05-27,7,35544.705
ALDX,1.78,922760,Winners 10,2026-05-27,8,8212.564
QUCY,3.47,19450420,Winners 5,2026-05-27,1,337464.787
AUUD,1.53,2711500,Winners 5,2026-05-27,2,20742.975
ATPC,3.01,9727880,Winners 5,2026-05-27,3,146404.59399999998
LCID,5.97,12075160,Winners 5,2026-05-27,4,360443.526
WHLR,1.18,8848760,Winners 5,2026-05-27,5,52207.684
BWEN,3.96,587900,Winners 5,2026-05-27,6,11640.42
ISPR,1.96,308540,Winners 5,2026-05-27,7,3023.692
FRGT,3.69,875400,Winners 5,2026-05-27,8,16151.13
LZ,6.39,2309200,Loosers 10,2026-05-28,1,73778.94
CERT,5.35,4491740,Loosers 10,2026-05-28,2,120154.045
VENU,3.88,306980,Loosers 10,2026-05-28,3,5955.411999999999
EVC,9.52,3695760,Loosers 5,2026-05-28,1,175918.17599999998
HCHL,3.59,1418640,Loosers 5,2026-05-28,2,25464.588
CHGG,1.43,2898840,Loosers 5,2026-05-28,3,20726.706
ARBE,1.23,6888400,Loosers 5,2026-05-28,4,42363.66
NVVE,0.363,361800,Loosers 5,2026-05-28,5,656.667
XTIA,1.87,1300780,Loosers 5,2026-05-28,6,12162.293
MDAI,2.31,2193220,Loosers 5,2026-05-28,7,25331.691000000003
ORIS,0.56,4797940,Loosers 5,2026-05-28,8,13434.232000000002
OSS,17.56,1384160,Random 10,2026-05-28,1,121529.248
BTDR,15.54,10941740,Random 10,2026-05-28,2,850173.198
TMCI,2.9,405500,Random 10,2026-05-28,3,5879.75
COMP,8.38,11468400,Random 10,2026-05-28,4,480525.9600000001
IMRX,5.335,3176680,Random 10,2026-05-28,5,84737.939
AUTL,1.68,1046140,Random 10,2026-05-28,6,8787.576
DCGO,0.633,595240,Random 10,2026-05-28,7,1883.9346
VTEX,3.54,1334360,Random 10,2026-05-28,8,23618.172
RERE,4.75,2216400,Random 5,2026-05-28,1,52639.5
ABCL,5.44,8818540,Random 5,2026-05-28,2,239864.288
DGXX,8.01,12074740,Random 5,2026-05-28,3,483593.337
RCAT,10.67,10282960,Random 5,2026-05-28,4,548595.916
TGEN,6.57,489580,Random 5,2026-05-28,5,16082.703
ABOS,2.54,348540,Random 5,2026-05-28,6,4426.458
NUVB,4.74,3770360,Random 5,2026-05-28,7,89357.532
CTMX,3.81,2659220,Random 5,2026-05-28,8,50658.141
FCEL,23.69,14402740,Winners 10,2026-05-28,1,1706004.553
REPL,4.7,3874540,Winners 10,2026-05-28,2,91051.69
EDBL,0.291,2860300,Winners 10,2026-05-28,3,4161.7365
SOFI,16.17,59665900,Winners 10,2026-05-28,4,4823988.015000001
SWIM,5.58,775420,Winners 10,2026-05-28,5,21634.218
PALI,2.07,3611580,Winners 10,2026-05-28,6,37379.853
AISP,2.53,556520,Winners 10,2026-05-28,7,7039.977999999999
JDZG,4.01,1445380,Winners 5,2026-05-28,1,28979.869
MTVA,3.34,23312460,Winners 5,2026-05-28,2,389318.082
LRHC,1.34,430820,Winners 5,2026-05-28,3,2886.494
AMST,1.9,2686300,Winners 5,2026-05-28,4,25519.85
MGNX,4.38,907580,Winners 5,2026-05-28,5,19876.002
LCID,6.26,12844880,Winners 5,2026-05-28,6,402044.744
VIVO,4.99,2453140,Winners 5,2026-05-28,7,61205.843
FRGT,4.89,903800,Winners 5,2026-05-28,8,22097.91
MLYS,31.54,1112700,Loosers 10,2026-05-29,1,175472.79
CERT,5.67,4412580,Loosers 10,2026-05-29,2,125096.643
NTSK,11.53,4088040,Loosers 10,2026-05-29,3,235675.506
SRG,2.72,549340,Loosers 10,2026-05-29,4,7471.024
AMPG,4.73,7854460,Loosers 5,2026-05-29,1,185757.979
ELAB,1.92,2087760,Loosers 5,2026-05-29,2,20042.496
EVC,9.38,3204740,Loosers 5,2026-05-29,3,150302.306
SMWB,4.19,782860,Loosers 5,2026-05-29,4,16400.917
CHGG,1.5,2581180,Loosers 5,2026-05-29,5,19358.85
XTIA,2.07,2556440,Loosers 5,2026-05-29,6,26459.154
GANX,2.02,877280,Loosers 5,2026-05-29,7,8860.528
PRSO,1.17,996980,Loosers 5,2026-05-29,8,5832.333
AVR,8.77,1618460,Random 10,2026-05-29,1,70969.471
LFS,2.96,16932560,Random 10,2026-05-29,2,250601.888
ATOM,11.17,2143340,Random 10,2026-05-29,3,119705.539
OSS,17.91,1454460,Random 10,2026-05-29,4,130246.893
HIMX,20.82,3845200,Random 10,2026-05-29,5,400285.32
OABI,2.72,709760,Random 10,2026-05-29,6,9652.736
HMY,18.26,4131280,Random 10,2026-05-29,7,377185.86400000006
TMCI,3.08,367080,Random 10,2026-05-29,8,5653.032000000001
LNKS,1.78,2964000,Random 5,2026-05-29,1,26379.6
RCAT,14.15,24302260,Random 5,2026-05-29,2,1719384.895
HTCR,3.39,320320,Random 5,2026-05-29,3,5429.424
ABCL,5.73,8654620,Random 5,2026-05-29,4,247954.863
SLDP,3.39,7067260,Random 5,2026-05-29,5,119790.05700000002
RERE,4.63,1817580,Random 5,2026-05-29,6,42076.977000000006
ORBS,0.962,30027320,Random 5,2026-05-29,7,144431.4092
SFIX,3.69,2032780,Random 5,2026-05-29,8,37504.791000000005
FCEL,24.39,12580300,Winners 10,2026-05-29,1,1534167.585
AIRS,5.54,861780,Winners 10,2026-05-29,2,23871.306
IMDX,6.53,310060,Winners 10,2026-05-29,3,10123.459
IMSR,8.16,3060660,Winners 10,2026-05-29,4,124874.928
EBS,9.18,865000,Winners 10,2026-05-29,5,39703.5
NN,22.3,2764200,Winners 10,2026-05-29,6,308208.3
ALDX,1.75,1039320,Winners 10,2026-05-29,7,9094.05
EDBL,0.289,2781840,Winners 10,2026-05-29,8,4019.7588
DRUG,89.49,303120,Winners 5,2026-05-29,1,135631.044
LRHC,1.24,445380,Winners 5,2026-05-29,2,2761.356
LCID,6.46,13827240,Winners 5,2026-05-29,3,446619.852
ATPC,6.07,23264700,Winners 5,2026-05-29,4,706083.645
WHLR,1.09,9542800,Winners 5,2026-05-29,5,52008.26
BWEN,3.68,554180,Winners 5,2026-05-29,6,10196.912
SNAL,0.908,1796480,Winners 5,2026-05-29,7,8156.019200000001
PMI,0.15,6255160,Winners 5,2026-05-29,8,4691.37
CERT,5.82,4055900,Loosers 10,2026-06-01,1,118026.69
GTBP,0.478,1945820,Loosers 10,2026-06-01,2,4650.5098
NTSK,12.14,5027180,Loosers 10,2026-06-01,3,305149.826
HCHL,4.06,1937640,Loosers 5,2026-06-01,1,39334.092
MNKD,3.77,7537020,Loosers 5,2026-06-01,2,142072.827
MAIA,1.39,522180,Loosers 5,2026-06-01,3,3629.151
LFS,2.66,16235280,Random 10,2026-06-01,1,215929.224
PSIG,8.3,1129280,Random 10,2026-06-01,2,46865.12
TMCI,3.46,480780,Random 10,2026-06-01,3,8317.494
RXRX,3.59,24820860,Random 10,2026-06-01,4,445534.437
FINV,5.25,2163000,Random 10,2026-06-01,5,56778.75
IMRX,5.77,3976680,Random 10,2026-06-01,6,114727.218
CTKB,4.19,832500,Random 5,2026-06-01,1,17440.875000000004
CURV,1.6,365940,Random 5,2026-06-01,2,2927.52
CXAI,0.208,28580980,Random 5,2026-06-01,3,29724.2192
EU,1.6,2078940,Random 5,2026-06-01,4,16631.52
VIOT,0.97,379440,Random 5,2026-06-01,5,1840.284
PCLA,8.93,8549060,Winners 10,2026-06-01,1,381715.529
SKLZ,9.37,451680,Winners 10,2026-06-01,2,21161.208
REPL,8.69,12357180,Winners 10,2026-06-01,3,536919.4709999999
CMPS,13.06,3546380,Winners 10,2026-06-01,4,231578.61400000003
KPTI,9.1,391940,Winners 10,2026-06-01,5,17833.27
SMR,12.67,33818760,Winners 10,2026-06-01,6,2142418.446
FATE,2.84,6129220,Winners 10,2026-06-01,7,87034.924
FNKO,5.68,705160,Winners 10,2026-06-01,8,20026.544
LCID,6.55,13901300,Winners 5,2026-06-01,1,455267.575
AUUD,1.41,697640,Winners 5,2026-06-01,2,4918.362
DDD,3.57,6296560,Winners 5,2026-06-01,3,112393.596
ALTO,5.45,2924100,Winners 5,2026-06-01,4,79681.725
CCCC,4.37,2602040,Winners 5,2026-06-01,5,56854.57400000001
SKIN,0.774,1830820,Winners 5,2026-06-01,6,7085.2734
WLDS,0.945,359660,Winners 5,2026-06-01,7,1699.3935
PROK,1.83,969560,Winners 5,2026-06-01,8,8871.474
CERT,6.12,3938140,Loosers 10,2026-06-02,1,120507.084
RILY,9.82,1632800,Loosers 10,2026-06-02,2,80170.48
LZ,6.68,2701460,Loosers 10,2026-06-02,3,90228.764
CTNT,1.82,386280,Loosers 5,2026-06-02,1,3515.148
AMPG,5.15,5502080,Loosers 5,2026-06-02,2,141678.56000000003
ELAB,1.77,3586040,Loosers 5,2026-06-02,3,31736.454
SMWB,4.35,869900,Loosers 5,2026-06-02,4,18920.325
XTIA,2.13,5747320,Loosers 5,2026-06-02,5,61208.958
CHGG,1.34,2239140,Loosers 5,2026-06-02,6,15002.238
NVVE,0.365,442560,Loosers 5,2026-06-02,7,807.672
ORIS,0.568,1041880,Loosers 5,2026-06-02,8,2958.9392
IREN,65.33,56164200,Random 10,2026-06-02,1,18346035.93
OPTX,10.84,1274720,Random 10,2026-06-02,2,69089.82400000001
AVR,9.1,1341780,Random 10,2026-06-02,3,61050.99
LFS,2.6,694840,Random 10,2026-06-02,4,9032.92
ATOM,9.67,1942640,Random 10,2026-06-02,5,93926.644
OSS,18.96,1500260,Random 10,2026-06-02,6,142224.64800000002
AZ,6.87,341620,Random 10,2026-06-02,7,11734.647
FINV,5.32,1898960,Random 10,2026-06-02,8,50512.33600000001
LNKS,1.66,3091440,Random 5,2026-06-02,1,25658.952
HKIT,6.58,18258413,Random 5,2026-06-02,2,600701.7877000001
HAO,1.21,355240,Random 5,2026-06-02,3,2149.202
CIFR,24.01,23934600,Random 5,2026-06-02,4,2873348.73
WULF,25.66,31976220,Random 5,2026-06-02,5,4102549.026000001
OCG,2.19,678400,Random 5,2026-06-02,6,7428.48
HIVE,4.76,38554180,Random 5,2026-06-02,7,917589.484
KULR,4.6,3630980,Random 5,2026-06-02,8,83512.54
PCLA,8.53,1160500,Winners 10,2026-06-02,1,49495.325
CORZ,28.55,16651940,Winners 10,2026-06-02,2,2377064.435
MOB,7.42,462740,Winners 10,2026-06-02,3,17167.654
LTRX,7.58,2568540,Winners 10,2026-06-02,4,97347.666
RUM,9.57,3605260,Winners 10,2026-06-02,5,172511.69100000002
QS,9.14,27162660,Winners 10,2026-06-02,6,1241333.5620000002
SMR,12.89,36078260,Winners 10,2026-06-02,7,2325243.8570000003
EOSE,8.97,23054440,Winners 10,2026-06-02,8,1033991.634
APLD,47.94,21619040,Winners 5,2026-06-02,1,5182083.887999999
MTVA,2.73,2331420,Winners 5,2026-06-02,2,31823.883
MASS,8.63,385860,Winners 5,2026-06-02,3,16649.859
AUUD,1.4,607920,Winners 5,2026-06-02,4,4255.4400000000005
CUPR,2.66,750932,Winners 5,2026-06-02,5,9987.395600000002
DDD,3.72,7084180,Winners 5,2026-06-02,6,131765.74800000002
ALTO,5.71,3417660,Winners 5,2026-06-02,7,97574.193
AGPU,7.26,599060,Winners 5,2026-06-02,8,21745.878
SPIR,21.35,1726760,Loosers 10,2026-06-03,1,184331.63
MRLN,7.61,2198340,Loosers 10,2026-06-03,2,83646.837
NABL,4.17,2569160,Loosers 10,2026-06-03,3,53566.986
ARRY,9.22,5777840,Loosers 10,2026-06-03,4,266358.424
SRG,2.83,873620,Loosers 10,2026-06-03,5,12361.723
VENU,3.68,336980,Loosers 10,2026-06-03,6,6200.432000000001
AMPG,5.02,4590180,Loosers 5,2026-06-03,1,115213.518
ELAB,1.68,3663680,Loosers 5,2026-06-03,2,30774.912
SABR,1.88,7608200,Loosers 5,2026-06-03,3,71517.08
CHGG,1.34,1990360,Loosers 5,2026-06-03,4,13335.412000000002
MAIA,1.35,1200800,Loosers 5,2026-06-03,5,8105.400000000001
BTAI,1.19,1062200,Loosers 5,2026-06-03,6,6320.09
IFBD,0.93,388580,Loosers 5,2026-06-03,7,1806.897
IREN,66.6,58076300,Random 10,2026-06-03,1,19339407.9
OPTX,13.23,1388260,Random 10,2026-06-03,2,91833.399
OCC,15.65,560460,Random 10,2026-06-03,3,43855.995
BTQ,4.59,4247060,Random 10,2026-06-03,4,97470.027
NVTS,25.86,26203980,Random 10,2026-06-03,5,3388174.614
AVR,9.29,1214460,Random 10,2026-06-03,6,56411.667
OSS,19.95,1445800,Random 10,2026-06-03,7,144218.55000000002
AZ,7.03,380800,Random 10,2026-06-03,8,13385.12
CPSH,9.24,6209140,Random 5,2026-06-03,1,286862.26800000004
HYLN,6.79,6674080,Random 5,2026-06-03,2,226585.01600000003
CIFR,26.29,24832080,Random 5,2026-06-03,3,3264176.916
WULF,26.49,27932720,Random 5,2026-06-03,4,3699688.764
OCG,1.83,741380,Random 5,2026-06-03,5,6783.627
KULR,5.23,3817120,Random 5,2026-06-03,6,99817.688
OPEN,5.41,48905260,Random 5,2026-06-03,7,1322887.283
LAES,3.71,19702560,Random 5,2026-06-03,8,365482.488
FSLY,20.77,7796000,Winners 10,2026-06-03,1,809614.6
SMR,13.95,39947560,Winners 10,2026-06-03,2,2786342.31
LTRX,7.94,2432820,Winners 10,2026-06-03,3,96582.954
IPWR,7.64,3020200,Winners 10,2026-06-03,4,115371.64
EOSE,9.42,22013340,Winners 10,2026-06-03,5,1036828.314
SNGX,0.75,58370820,Winners 10,2026-06-03,6,218890.575
INDI,5.1,6166740,Winners 10,2026-06-03,7,157251.87
EDBL,0.237,1514340,Winners 10,2026-06-03,8,1794.4928999999995
TOPP,2.09,1704420,Winners 5,2026-06-03,1,17811.189
BLDP,6.38,11101080,Winners 5,2026-06-03,2,354124.45200000005
FRGT,3.8,321540,Winners 5,2026-06-03,3,6109.26
PRFX,2.02,15970860,Winners 5,2026-06-03,4,161305.686
HOTH,2.22,65580289,Winners 5,2026-06-03,5,727941.2079
SIDU,4.91,40543720,Winners 5,2026-06-03,6,995348.326
AIMD,2.36,568960,Winners 5,2026-06-03,7,6713.727999999999
ARTL,1.45,953300,Winners 5,2026-06-03,8,6911.425
NTSK,12.4,8236640,Loosers 10,2026-06-04,1,510671.68
CTNT,1.74,4783740,Loosers 5,2026-06-04,1,41618.538
STG,3.39,5295580,Loosers 5,2026-06-04,2,89760.08099999999
ELAB,1.81,3757400,Loosers 5,2026-06-04,3,34004.47
SHLS,12.39,4979300,Random 10,2026-06-04,1,308467.635
PPSI,4.8,361800,Random 10,2026-06-04,2,8683.2
UFG,0.68,1523920,Random 10,2026-06-04,3,5181.328
HYLN,6.46,6176420,Random 5,2026-06-04,1,199498.366
HIVE,4.38,40907360,Random 5,2026-06-04,2,895871.1839999999
TGEN,6.82,392360,Random 5,2026-06-04,3,13379.476
ORBS,0.938,24558100,Random 5,2026-06-04,4,115177.489
VIOT,0.94,305800,Random 5,2026-06-04,5,1437.26
FSLY,20.83,9671180,Winners 10,2026-06-04,1,1007253.397
EEIQ,3.64,1211740,Winners 10,2026-06-04,2,22053.668
IPWR,7.46,1426980,Winners 10,2026-06-04,3,53226.35400000001
ALDX,1.86,1112620,Winners 10,2026-06-04,4,10347.366000000002
LGHL,0.85,508180,Winners 10,2026-06-04,5,2159.765
ANNX,5.39,2931140,Winners 10,2026-06-04,6,78994.223
PALI,1.93,2810680,Winners 10,2026-06-04,7,27123.062
WNW,3.33,2304680,Winners 5,2026-06-04,1,38372.922000000006
FATN,7.92,1351700,Winners 5,2026-06-04,2,53527.32
ATPC,4.25,12355760,Winners 5,2026-06-04,3,262559.9
TOPP,2.14,1227700,Winners 5,2026-06-04,4,13136.39
CMND,2.91,9299640,Winners 5,2026-06-04,5,135309.76200000002
CRE,3.13,1934620,Winners 5,2026-06-04,6,30276.803
PRFX,1.86,16051340,Winners 5,2026-06-04,7,149277.46200000003
CUPR,2.83,758100,Winners 5,2026-06-04,8,10727.115
LGCB,0.6156,1170829,Random 5,2026-06-05,1,3603.811662000001
IOBT,0.0065,363164,Winners 5,2026-06-05,1,11.802829999999998
CERT,5.37,3544780,Loosers 10,2026-06-08,1,95177.343
GRCE,2.3,316700,Loosers 5,2026-06-08,1,3642.05
STG,3.47,334720,Loosers 5,2026-06-08,2,5807.392000000001
ATCH,0.224,1523920,Loosers 5,2026-06-08,3,1706.7904
PSIG,9.23,1103300,Random 10,2026-06-08,1,50917.295
TMCI,3.51,681000,Random 10,2026-06-08,2,11951.55
ROLR,6.33,2889220,Random 10,2026-06-08,3,91443.813
ZJYL,2.47,3350840,Random 5,2026-06-08,1,41382.874
CTKB,4.09,780500,Random 5,2026-06-08,2,15961.225
REAX,1.68,3572340,Random 5,2026-06-08,3,30007.656000000003
HIT,0.987,323660,Random 5,2026-06-08,4,1597.2621
APPS,9.01,9132840,Winners 10,2026-06-08,1,411434.442
SPCE,4.38,116203600,Winners 10,2026-06-08,2,2544858.84
EDBL,0.209,7574780,Winners 10,2026-06-08,3,7915.645100000001
CALC,1.06,725460,Winners 10,2026-06-08,4,3844.938000000001
CGTL,0.38,825900,Winners 10,2026-06-08,5,1569.21
ANY,4.04,34596320,Winners 5,2026-06-08,1,698845.6640000001
GNTA,2.04,14666300,Winners 5,2026-06-08,2,149596.26
API,4.81,987280,Winners 5,2026-06-08,3,23744.084
SPPL,3.78,3244360,Winners 5,2026-06-08,4,61318.404
LIXT,7.0,339760,Winners 5,2026-06-08,5,11891.6
OPTU,1.09,41845480,Winners 5,2026-06-08,6,228057.866
VVOS,0.865,13677500,Winners 5,2026-06-08,7,59155.1875
BNBX,0.54,434240,Winners 5,2026-06-08,8,1172.448
ALVO,4.24,1277080,Loosers 10,2026-06-09,1,27074.096
BIRD,4.05,353120,Loosers 10,2026-06-09,2,7150.68
CTNT,1.8,3673200,Loosers 5,2026-06-09,1,33058.8
NCI,10.76,1211940,Loosers 5,2026-06-09,2,65202.372
ELAB,1.59,1555160,Loosers 5,2026-06-09,3,12363.522
SABR,1.655,5638040,Loosers 5,2026-06-09,4,46654.781
