date,close,volume,symbol,sector
2024-03-26,145.77,6942400,XLV,Healthcare
2024-03-27,147.71,8797400,XLV,Healthcare
2024-03-28,147.73,8090200,XLV,Healthcare
2024-04-01,146.47,7378300,XLV,Healthcare
2024-04-02,144.19,10776400,XLV,Healthcare
2024-04-03,144.03,8453400,XLV,Healthcare
2024-04-04,141.95,12685700,XLV,Healthcare
2024-04-05,143.22,9073100,XLV,Healthcare
2024-04-08,142.76,9128200,XLV,Healthcare
2024-04-09,143.27,10534400,XLV,Healthcare
2024-04-10,141.59,13052700,XLV,Healthcare
2024-04-11,141.01,8153900,XLV,Healthcare
2024-04-12,138.91,13796300,XLV,Healthcare
2024-04-15,138.63,10383600,XLV,Healthcare
2024-04-16,138.68,10170500,XLV,Healthcare
2024-04-17,138.44,8480100,XLV,Healthcare
2024-04-18,138.43,8105800,XLV,Healthcare
2024-04-19,138.95,9667300,XLV,Healthcare
2024-04-22,139.48,8531300,XLV,Healthcare
2024-04-23,141.30,8615500,XLV,Healthcare
2024-04-24,140.86,7378600,XLV,Healthcare
2024-04-25,139.92,9693300,XLV,Healthcare
2024-04-26,139.96,6013800,XLV,Healthcare
2024-04-29,140.43,6388600,XLV,Healthcare
2024-04-30,140.33,9677700,XLV,Healthcare
2024-05-01,140.58,10710200,XLV,Healthcare
2024-05-02,140.48,8425500,XLV,Healthcare
2024-05-03,140.83,8539300,XLV,Healthcare
2024-05-06,141.40,5605100,XLV,Healthcare
2024-05-07,142.57,7720600,XLV,Healthcare
2024-05-08,142.08,5461100,XLV,Healthcare
2024-05-09,143.30,6821800,XLV,Healthcare
2024-05-10,143.59,6324900,XLV,Healthcare
2024-05-13,143.45,5351500,XLV,Healthcare
2024-05-14,144.06,6198700,XLV,Healthcare
2024-05-15,146.20,8433700,XLV,Healthcare
2024-05-16,146.03,6740800,XLV,Healthcare
2024-05-17,146.31,7071600,XLV,Healthcare
2024-05-20,146.00,3890000,XLV,Healthcare
2024-05-21,146.25,4048900,XLV,Healthcare
2024-05-22,146.51,6831200,XLV,Healthcare
2024-05-23,144.91,5155900,XLV,Healthcare
2024-05-24,144.42,3948800,XLV,Healthcare
2024-05-28,142.67,8375100,XLV,Healthcare
2024-05-29,141.56,6838200,XLV,Healthcare
2024-05-30,141.63,7395500,XLV,Healthcare
2024-05-31,143.70,7945900,XLV,Healthcare
2024-06-03,144.71,10303300,XLV,Healthcare
2024-06-04,145.13,6964200,XLV,Healthcare
2024-06-05,145.79,5373400,XLV,Healthcare
2024-06-06,146.27,5425800,XLV,Healthcare
2024-06-07,146.43,5222300,XLV,Healthcare
2024-06-10,146.97,5397700,XLV,Healthcare
2024-06-11,146.36,5194000,XLV,Healthcare
2024-06-12,146.05,6522700,XLV,Healthcare
2024-06-13,145.93,4720600,XLV,Healthcare
2024-06-14,145.88,4109600,XLV,Healthcare
2024-06-17,145.73,4542800,XLV,Healthcare
2024-06-18,145.92,4872600,XLV,Healthcare
2024-06-20,146.40,6653600,XLV,Healthcare
2024-06-21,146.81,8535400,XLV,Healthcare
2024-06-24,147.09,6446100,XLV,Healthcare
2024-06-25,146.63,5171600,XLV,Healthcare
2024-06-26,146.11,4572700,XLV,Healthcare
2024-06-27,145.87,4637900,XLV,Healthcare
2024-06-28,145.75,7656800,XLV,Healthcare
2024-07-01,144.93,6562000,XLV,Healthcare
2024-07-02,144.40,7536100,XLV,Healthcare
2024-07-03,143.30,7654000,XLV,Healthcare
2024-07-05,144.41,4846900,XLV,Healthcare
2024-07-08,144.25,4001500,XLV,Healthcare
2024-07-09,144.95,8336700,XLV,Healthcare
2024-07-10,146.32,5342300,XLV,Healthcare
2024-07-11,147.35,7690700,XLV,Healthcare
2024-07-12,148.27,6609679,XLV,Healthcare
2023-07-13,67.79,5963200,XLC,Communication Services
2023-07-14,67.15,6235500,XLC,Communication Services
2023-07-17,66.91,4982100,XLC,Communication Services
2023-07-18,67.37,5209500,XLC,Communication Services
2023-07-19,67.56,6908900,XLC,Communication Services
2023-07-20,66.22,8461900,XLC,Communication Services
2023-07-21,65.56,7016800,XLC,Communication Services
2023-07-24,65.68,5837200,XLC,Communication Services
2023-07-25,65.89,5463200,XLC,Communication Services
2023-07-26,66.92,6260700,XLC,Communication Services
2023-07-27,67.48,10384200,XLC,Communication Services
2023-07-28,68.81,6244300,XLC,Communication Services
2023-07-31,68.79,7829500,XLC,Communication Services
2023-08-01,68.70,5671800,XLC,Communication Services
2023-08-02,67.41,6492400,XLC,Communication Services
2023-08-03,67.24,4540500,XLC,Communication Services
2023-08-04,67.09,4904800,XLC,Communication Services
2023-08-07,68.13,4493400,XLC,Communication Services
2023-08-08,67.94,4531800,XLC,Communication Services
2023-08-09,67.21,8905900,XLC,Communication Services
2023-08-10,67.44,5574700,XLC,Communication Services
2023-08-11,67.12,4473700,XLC,Communication Services
2023-08-14,67.61,3788800,XLC,Communication Services
2023-08-15,67.01,5024700,XLC,Communication Services
2023-08-16,66.21,4912600,XLC,Communication Services
2023-08-17,65.45,6309800,XLC,Communication Services
2023-08-18,65.06,6811000,XLC,Communication Services
2023-08-21,65.53,3533500,XLC,Communication Services
2023-08-22,65.53,4628500,XLC,Communication Services
2023-08-23,66.59,5836600,XLC,Communication Services
2023-08-24,65.31,5732200,XLC,Communication Services
2023-08-25,65.38,6548200,XLC,Communication Services
2023-08-28,66.18,4719100,XLC,Communication Services
2023-08-29,67.65,5346300,XLC,Communication Services
2023-08-30,67.66,4556800,XLC,Communication Services
2023-08-31,67.73,4070400,XLC,Communication Services
2023-09-01,67.10,4034300,XLC,Communication Services
2023-09-05,67.09,4403700,XLC,Communication Services
2023-09-06,66.88,5208200,XLC,Communication Services
2023-09-07,66.76,4850300,XLC,Communication Services
2023-09-08,66.96,3645200,XLC,Communication Services
2023-09-11,67.97,5761100,XLC,Communication Services
2023-09-12,67.26,8751200,XLC,Communication Services
2023-09-13,67.48,4536000,XLC,Communication Services
2023-09-14,68.42,5912400,XLC,Communication Services
2023-09-15,67.51,7611000,XLC,Communication Services
2023-09-18,67.39,3755400,XLC,Communication Services
2023-09-19,67.44,3366200,XLC,Communication Services
2023-09-20,66.52,4766100,XLC,Communication Services
2023-09-21,65.70,6303400,XLC,Communication Services
2023-09-22,65.62,5348500,XLC,Communication Services
2023-09-25,65.78,4129700,XLC,Communication Services
2023-09-26,65.05,5199600,XLC,Communication Services
2023-09-27,65.22,6537600,XLC,Communication Services
2023-09-28,65.94,4803100,XLC,Communication Services
2023-09-29,65.57,6325900,XLC,Communication Services
2023-10-02,66.06,6891000,XLC,Communication Services
2023-10-03,65.17,6603800,XLC,Communication Services
2023-10-04,65.79,6884900,XLC,Communication Services
2023-10-05,65.70,4678000,XLC,Communication Services
2023-10-06,66.91,7387200,XLC,Communication Services
2023-10-09,67.63,6979700,XLC,Communication Services
2023-10-10,68.02,7788400,XLC,Communication Services
2023-10-11,68.64,7686800,XLC,Communication Services
2023-10-12,67.83,6276900,XLC,Communication Services
2023-10-13,67.07,8251500,XLC,Communication Services
2023-10-16,68.15,6463500,XLC,Communication Services
2023-10-17,68.39,4743600,XLC,Communication Services
2023-10-18,67.21,7334200,XLC,Communication Services
2023-10-19,67.14,9381400,XLC,Communication Services
2023-10-20,66.52,8249500,XLC,Communication Services
2023-10-23,66.87,6415200,XLC,Communication Services
2023-10-24,67.66,6181200,XLC,Communication Services
2023-10-25,64.73,11531200,XLC,Communication Services
2023-10-26,63.32,14266200,XLC,Communication Services
2023-10-27,63.09,10356300,XLC,Communication Services
2023-10-30,64.39,9146500,XLC,Communication Services
2023-10-31,64.72,6375400,XLC,Communication Services
2023-11-01,65.67,8172400,XLC,Communication Services
2023-11-02,66.54,7342500,XLC,Communication Services
2023-11-03,67.56,7059000,XLC,Communication Services
2023-11-06,67.38,4962500,XLC,Communication Services
2023-11-07,67.74,5996200,XLC,Communication Services
2023-11-08,67.42,4573700,XLC,Communication Services
2023-11-09,67.40,4941200,XLC,Communication Services
2023-11-10,68.47,5105500,XLC,Communication Services
2023-11-13,68.32,7809400,XLC,Communication Services
2023-11-14,69.43,6034400,XLC,Communication Services
2023-11-15,69.77,5401800,XLC,Communication Services
2023-11-16,70.08,7438400,XLC,Communication Services
2023-11-17,70.07,3914300,XLC,Communication Services
2023-11-20,70.86,5727700,XLC,Communication Services
2023-11-21,70.62,3902200,XLC,Communication Services
2023-11-22,71.20,4188500,XLC,Communication Services
2023-11-24,70.96,2416400,XLC,Communication Services
2023-11-27,70.52,3909800,XLC,Communication Services
2023-11-28,70.69,4779600,XLC,Communication Services
2023-11-29,70.18,4089000,XLC,Communication Services
2023-11-30,69.77,7202700,XLC,Communication Services
2023-12-01,69.91,7708500,XLC,Communication Services
2023-12-04,69.21,6609500,XLC,Communication Services
2023-12-05,68.89,5984500,XLC,Communication Services
2023-12-06,68.71,4552500,XLC,Communication Services
2023-12-07,70.15,6122600,XLC,Communication Services
2023-12-08,70.48,5282500,XLC,Communication Services
2023-12-11,69.94,6300500,XLC,Communication Services
2023-12-12,70.23,7862100,XLC,Communication Services
2023-12-13,70.89,7708400,XLC,Communication Services
2023-12-14,71.20,6461000,XLC,Communication Services
2023-12-15,71.02,7242700,XLC,Communication Services
2023-12-18,71.72,6993300,XLC,Communication Services
2023-12-19,72.45,4835800,XLC,Communication Services
2023-12-20,71.89,6523400,XLC,Communication Services
2023-12-21,72.60,4867100,XLC,Communication Services
2023-12-22,72.61,4763900,XLC,Communication Services
2023-12-26,72.89,2461800,XLC,Communication Services
2023-12-27,72.90,4508600,XLC,Communication Services
2023-12-28,73.10,5465800,XLC,Communication Services
2023-12-29,72.66,4742900,XLC,Communication Services
2024-01-02,72.25,6003800,XLC,Communication Services
2024-01-03,71.98,7592700,XLC,Communication Services
2024-01-04,71.74,6665400,XLC,Communication Services
2024-01-05,72.04,5277300,XLC,Communication Services
2024-01-08,73.16,4658200,XLC,Communication Services
2024-01-09,73.01,3533000,XLC,Communication Services
2024-01-10,73.69,7234900,XLC,Communication Services
2024-01-11,73.45,6962800,XLC,Communication Services
2024-01-12,73.81,3862400,XLC,Communication Services
2024-01-16,73.39,6365600,XLC,Communication Services
2024-01-17,72.94,6561800,XLC,Communication Services
2024-01-18,73.83,6420400,XLC,Communication Services
2024-01-19,74.83,6446700,XLC,Communication Services
2024-01-22,74.98,5694400,XLC,Communication Services
2024-01-23,75.72,4663500,XLC,Communication Services
2024-01-24,76.19,6991100,XLC,Communication Services
2024-01-25,77.43,6161800,XLC,Communication Services
2024-01-26,77.68,4718200,XLC,Communication Services
2024-01-29,78.33,4065400,XLC,Communication Services
2024-01-30,77.80,4596900,XLC,Communication Services
2024-01-31,75.88,9336400,XLC,Communication Services
2024-02-01,76.66,6907200,XLC,Communication Services
2024-02-02,79.74,11971800,XLC,Communication Services
2024-02-05,78.62,7886300,XLC,Communication Services
2024-02-06,78.38,6738300,XLC,Communication Services
2024-02-07,78.78,5980100,XLC,Communication Services
2024-02-08,79.08,4267600,XLC,Communication Services
2024-02-09,79.17,7624600,XLC,Communication Services
2024-02-12,79.42,4285300,XLC,Communication Services
2024-02-13,78.30,8023900,XLC,Communication Services
2024-02-14,79.55,7344700,XLC,Communication Services
2024-02-15,80.20,6672500,XLC,Communication Services
2024-02-16,78.95,7036600,XLC,Communication Services
2024-02-20,78.83,8030600,XLC,Communication Services
2024-02-21,78.74,6142700,XLC,Communication Services
2024-02-22,79.92,7108600,XLC,Communication Services
2024-02-23,79.72,7327500,XLC,Communication Services
2024-02-26,78.56,7872600,XLC,Communication Services
2024-02-27,79.20,4502500,XLC,Communication Services
2024-02-28,78.66,3774600,XLC,Communication Services
2024-02-29,79.36,6774300,XLC,Communication Services
2024-03-01,80.02,5829000,XLC,Communication Services
2024-03-04,78.97,7165800,XLC,Communication Services
2024-03-05,78.33,7602700,XLC,Communication Services
2024-03-06,78.44,6833300,XLC,Communication Services
2024-03-07,79.71,6460500,XLC,Communication Services
2024-03-08,79.59,8710000,XLC,Communication Services
2024-03-11,79.44,6934200,XLC,Communication Services
2024-03-12,80.14,7405100,XLC,Communication Services
2024-03-13,80.28,5496500,XLC,Communication Services
2024-03-14,80.09,7210300,XLC,Communication Services
2024-03-15,79.29,8166000,XLC,Communication Services
2024-03-18,80.70,5360600,XLC,Communication Services
2024-03-19,80.67,4777100,XLC,Communication Services
2024-03-20,81.62,4432700,XLC,Communication Services
2024-03-21,81.65,5377200,XLC,Communication Services
2024-03-22,81.82,3214200,XLC,Communication Services
2024-03-25,81.54,3732500,XLC,Communication Services
2024-03-26,81.37,5441600,XLC,Communication Services
2024-03-27,81.79,4177800,XLC,Communication Services
2024-03-28,81.66,5294700,XLC,Communication Services
2024-04-01,82.29,5290700,XLC,Communication Services
2024-04-02,82.16,5271200,XLC,Communication Services
2024-04-03,82.81,5158900,XLC,Communication Services
2024-04-04,81.69,8000500,XLC,Communication Services
2024-04-05,82.52,6619400,XLC,Communication Services
2024-04-08,82.53,3503100,XLC,Communication Services
2024-04-09,82.62,4733100,XLC,Communication Services
2024-04-10,81.97,6845300,XLC,Communication Services
2024-04-11,82.69,4072900,XLC,Communication Services
2024-04-12,81.33,5997200,XLC,Communication Services
2024-04-15,80.30,6494700,XLC,Communication Services
2024-04-16,80.03,7501000,XLC,Communication Services
2024-04-17,79.96,4862200,XLC,Communication Services
2024-04-18,80.35,4539400,XLC,Communication Services
2024-04-19,79.47,6853300,XLC,Communication Services
2024-04-22,79.58,5458300,XLC,Communication Services
2024-04-23,80.79,5068000,XLC,Communication Services
2024-04-24,80.84,6196600,XLC,Communication Services
2024-04-25,77.96,14354200,XLC,Communication Services
2024-04-26,80.11,13015600,XLC,Communication Services
2024-04-29,79.18,5357800,XLC,Communication Services
2024-04-30,77.86,7333500,XLC,Communication Services
2024-05-01,78.58,9300500,XLC,Communication Services
2024-05-02,79.37,6956800,XLC,Communication Services
2024-05-03,80.21,4813300,XLC,Communication Services
2024-05-06,81.30,4714000,XLC,Communication Services
2024-05-07,81.39,3453300,XLC,Communication Services
2024-05-08,81.26,2941300,XLC,Communication Services
2024-05-09,81.67,3995900,XLC,Communication Services
2024-05-10,81.79,3563900,XLC,Communication Services
2024-05-13,81.64,2715500,XLC,Communication Services
2024-05-14,82.01,2730100,XLC,Communication Services
2024-05-15,82.53,3487700,XLC,Communication Services
2024-05-16,82.47,3136600,XLC,Communication Services
2024-05-17,82.61,2714100,XLC,Communication Services
2024-05-20,82.85,2157300,XLC,Communication Services
2024-05-21,82.74,2317200,XLC,Communication Services
2024-05-22,82.84,2602600,XLC,Communication Services
2024-05-23,81.90,3534100,XLC,Communication Services
2024-05-24,82.95,2028000,XLC,Communication Services
2024-05-28,83.09,2786100,XLC,Communication Services
2024-05-29,82.65,2768800,XLC,Communication Services
2024-05-30,82.38,2942200,XLC,Communication Services
2024-05-31,83.26,3600000,XLC,Communication Services
2024-06-03,83.59,5947600,XLC,Communication Services
2024-06-04,83.91,2879000,XLC,Communication Services
2024-06-05,84.93,4160500,XLC,Communication Services
2024-06-06,84.98,3184500,XLC,Communication Services
2024-06-07,84.40,3463000,XLC,Communication Services
2024-06-10,84.61,3442900,XLC,Communication Services
2024-06-11,84.77,5804300,XLC,Communication Services
2024-06-12,84.59,4248000,XLC,Communication Services
2024-06-13,83.86,3595500,XLC,Communication Services
2024-06-14,84.13,2402800,XLC,Communication Services
2024-06-17,84.53,3420600,XLC,Communication Services
2024-06-18,84.03,3004500,XLC,Communication Services
2024-06-20,84.39,3650900,XLC,Communication Services
2024-06-21,84.94,3757100,XLC,Communication Services
2024-06-24,85.00,3724900,XLC,Communication Services
2024-06-25,85.95,3225400,XLC,Communication Services
2024-06-26,85.96,2746500,XLC,Communication Services
2024-06-27,86.45,2988500,XLC,Communication Services
2024-06-28,85.66,4025100,XLC,Communication Services
2024-07-01,85.30,3213100,XLC,Communication Services
2024-07-02,86.06,2934400,XLC,Communication Services
2024-07-03,86.09,2081200,XLC,Communication Services
2024-07-05,87.76,3344400,XLC,Communication Services
2024-07-08,86.97,3043300,XLC,Communication Services
2024-07-09,87.24,2347500,XLC,Communication Services
2024-07-10,87.79,5169400,XLC,Communication Services
2024-07-11,86.59,3949100,XLC,Communication Services
2024-07-12,86.31,3443510,XLC,Communication Services
2023-07-13,108.93,8964900,XLI,Industrials
2023-07-14,108.61,9288100,XLI,Industrials
2023-07-17,109.02,6517700,XLI,Industrials
2023-07-18,109.63,8098000,XLI,Industrials
2023-07-19,109.58,8563500,XLI,Industrials
2023-07-20,110.07,10643900,XLI,Industrials
2023-07-21,109.55,8993400,XLI,Industrials
2023-07-24,109.80,6754800,XLI,Industrials
2023-07-25,109.66,8768400,XLI,Industrials
2023-07-26,110.43,10555200,XLI,Industrials
2023-07-27,109.48,11837800,XLI,Industrials
2023-07-28,110.16,7466600,XLI,Industrials
2023-07-31,110.42,6587200,XLI,Industrials
2023-08-01,110.75,9003600,XLI,Industrials
2023-08-02,109.59,9905900,XLI,Industrials
2023-08-03,108.90,7991700,XLI,Industrials
2023-08-04,108.24,10631100,XLI,Industrials
2023-08-07,109.57,8462600,XLI,Industrials
2023-08-08,109.07,7669100,XLI,Industrials
2023-08-09,109.01,7881500,XLI,Industrials
2023-08-10,108.71,7259200,XLI,Industrials
2023-08-11,108.89,5720300,XLI,Industrials
2023-08-14,108.93,6113000,XLI,Industrials
2023-08-15,107.54,6911700,XLI,Industrials
2023-08-16,106.94,10281000,XLI,Industrials
2023-08-17,106.04,10867800,XLI,Industrials
2023-08-18,106.24,10762500,XLI,Industrials
2023-08-21,106.11,6464700,XLI,Industrials
2023-08-22,105.86,8152800,XLI,Industrials
2023-08-23,106.95,7643300,XLI,Industrials
2023-08-24,105.65,9483700,XLI,Industrials
2023-08-25,106.54,13142500,XLI,Industrials
2023-08-28,107.41,7673700,XLI,Industrials
2023-08-29,108.23,9326500,XLI,Industrials
2023-08-30,108.72,7849600,XLI,Industrials
2023-08-31,108.23,5593400,XLI,Industrials
2023-09-01,108.80,7034200,XLI,Industrials
2023-09-05,106.97,8452200,XLI,Industrials
2023-09-06,106.51,8586600,XLI,Industrials
2023-09-07,106.16,7561200,XLI,Industrials
2023-09-08,105.63,6828700,XLI,Industrials
2023-09-11,105.66,6308000,XLI,Industrials
2023-09-12,105.28,8099500,XLI,Industrials
2023-09-13,104.58,10646100,XLI,Industrials
2023-09-14,105.61,10123900,XLI,Industrials
2023-09-15,105.00,11446100,XLI,Industrials
2023-09-18,104.69,6446700,XLI,Industrials
2023-09-19,104.25,7360600,XLI,Industrials
2023-09-20,103.84,8286700,XLI,Industrials
2023-09-21,102.14,8931200,XLI,Industrials
2023-09-22,101.79,10971200,XLI,Industrials
2023-09-25,102.30,7355500,XLI,Industrials
2023-09-26,100.74,11490500,XLI,Industrials
2023-09-27,101.49,12676700,XLI,Industrials
2023-09-28,101.92,9804800,XLI,Industrials
2023-09-29,101.38,11041900,XLI,Industrials
2023-10-02,100.39,11079200,XLI,Industrials
2023-10-03,99.69,12055500,XLI,Industrials
2023-10-04,100.01,11394500,XLI,Industrials
2023-10-05,99.42,10336400,XLI,Industrials
2023-10-06,100.78,13842700,XLI,Industrials
2023-10-09,102.36,11059700,XLI,Industrials
2023-10-10,102.98,9658200,XLI,Industrials
2023-10-11,103.60,7806500,XLI,Industrials
2023-10-12,102.66,8102200,XLI,Industrials
2023-10-13,101.75,9598000,XLI,Industrials
2023-10-16,102.83,8344100,XLI,Industrials
2023-10-17,103.15,10707200,XLI,Industrials
2023-10-18,100.66,13582700,XLI,Industrials
2023-10-19,99.73,12535100,XLI,Industrials
2023-10-20,98.70,13641000,XLI,Industrials
2023-10-23,98.24,12076800,XLI,Industrials
2023-10-24,98.98,9324300,XLI,Industrials
2023-10-25,97.71,10996000,XLI,Industrials
2023-10-26,97.30,15387400,XLI,Industrials
2023-10-27,96.44,13062000,XLI,Industrials
2023-10-30,97.64,11242700,XLI,Industrials
2023-10-31,98.36,10540200,XLI,Industrials
2023-11-01,98.68,14715300,XLI,Industrials
2023-11-02,100.71,10739800,XLI,Industrials
2023-11-03,101.60,10001200,XLI,Industrials
2023-11-06,101.33,6899400,XLI,Industrials
2023-11-07,101.08,7244500,XLI,Industrials
2023-11-08,101.31,7494200,XLI,Industrials
2023-11-09,101.09,12232900,XLI,Industrials
2023-11-10,102.55,9576200,XLI,Industrials
2023-11-13,102.64,6598000,XLI,Industrials
2023-11-14,104.70,12873000,XLI,Industrials
2023-11-15,104.92,8516300,XLI,Industrials
2023-11-16,104.94,8611100,XLI,Industrials
2023-11-17,105.61,8034400,XLI,Industrials
2023-11-20,105.93,7338700,XLI,Industrials
2023-11-21,105.85,7676500,XLI,Industrials
2023-11-22,106.08,9059700,XLI,Industrials
2023-11-24,106.34,4439200,XLI,Industrials
2023-11-27,105.74,9157900,XLI,Industrials
2023-11-28,105.49,7976000,XLI,Industrials
2023-11-29,105.89,9101400,XLI,Industrials
2023-11-30,107.05,14101600,XLI,Industrials
2023-12-01,108.74,13279800,XLI,Industrials
2023-12-04,108.92,11010900,XLI,Industrials
2023-12-05,108.04,10056300,XLI,Industrials
2023-12-06,108.52,8336300,XLI,Industrials
2023-12-07,108.62,8457600,XLI,Industrials
2023-12-08,108.96,7150000,XLI,Industrials
2023-12-11,110.00,9380200,XLI,Industrials
2023-12-12,110.50,6524600,XLI,Industrials
2023-12-13,111.73,12976800,XLI,Industrials
2023-12-14,113.17,15473800,XLI,Industrials
2023-12-15,113.02,13800900,XLI,Industrials
2023-12-18,112.40,6977200,XLI,Industrials
2023-12-19,113.27,5249400,XLI,Industrials
2023-12-20,111.44,8329600,XLI,Industrials
2023-12-21,112.59,6962100,XLI,Industrials
2023-12-22,113.13,5500100,XLI,Industrials
2023-12-26,113.93,5181600,XLI,Industrials
2023-12-27,114.10,5893900,XLI,Industrials
2023-12-28,114.13,8240700,XLI,Industrials
2023-12-29,113.99,7936300,XLI,Industrials
2024-01-02,112.84,8558700,XLI,Industrials
2024-01-03,111.16,18631200,XLI,Industrials
2024-01-04,111.30,10715900,XLI,Industrials
2024-01-05,111.43,7888100,XLI,Industrials
2024-01-08,112.16,10855900,XLI,Industrials
2024-01-09,111.81,8452000,XLI,Industrials
2024-01-10,112.38,9109100,XLI,Industrials
2024-01-11,112.12,9081700,XLI,Industrials
2024-01-12,112.11,6631000,XLI,Industrials
2024-01-16,110.98,10834200,XLI,Industrials
2024-01-17,110.23,7604700,XLI,Industrials
2024-01-18,111.72,9060600,XLI,Industrials
2024-01-19,112.45,10355700,XLI,Industrials
2024-01-22,113.32,9912900,XLI,Industrials
2024-01-23,113.23,10275200,XLI,Industrials
2024-01-24,112.53,9638600,XLI,Industrials
2024-01-25,113.61,9898900,XLI,Industrials
2024-01-26,113.43,7031100,XLI,Industrials
2024-01-29,114.17,5849900,XLI,Industrials
2024-01-30,114.21,8300000,XLI,Industrials
2024-01-31,112.89,14462300,XLI,Industrials
2024-02-01,114.81,13946100,XLI,Industrials
2024-02-02,115.58,12827100,XLI,Industrials
2024-02-05,114.95,9536700,XLI,Industrials
2024-02-06,115.98,8722800,XLI,Industrials
2024-02-07,116.75,7557100,XLI,Industrials
2024-02-08,116.77,8532300,XLI,Industrials
2024-02-09,116.95,10106000,XLI,Industrials
2024-02-12,117.12,8383200,XLI,Industrials
2024-02-13,115.92,14054200,XLI,Industrials
2024-02-14,117.86,11889500,XLI,Industrials
2024-02-15,118.74,11644100,XLI,Industrials
2024-02-16,118.03,8740900,XLI,Industrials
2024-02-20,117.66,7392100,XLI,Industrials
2024-02-21,118.13,8873000,XLI,Industrials
2024-02-22,119.59,10604300,XLI,Industrials
2024-02-23,120.22,8757400,XLI,Industrials
2024-02-26,120.04,7951300,XLI,Industrials
2024-02-27,120.22,6275500,XLI,Industrials
2024-02-28,120.63,8324000,XLI,Industrials
2024-02-29,121.00,9662100,XLI,Industrials
2024-03-01,121.52,10782400,XLI,Industrials
2024-03-04,121.96,11886600,XLI,Industrials
2024-03-05,120.96,11999000,XLI,Industrials
2024-03-06,121.59,8644800,XLI,Industrials
2024-03-07,122.57,7936800,XLI,Industrials
2024-03-08,122.30,10153000,XLI,Industrials
2024-03-11,121.67,9179300,XLI,Industrials
2024-03-12,122.21,9125300,XLI,Industrials
2024-03-13,122.54,8009300,XLI,Industrials
2024-03-14,122.02,9684800,XLI,Industrials
2024-03-15,122.04,10739900,XLI,Industrials
2024-03-18,121.88,7178800,XLI,Industrials
2024-03-19,122.93,8842400,XLI,Industrials
2024-03-20,124.41,10400900,XLI,Industrials
2024-03-21,125.64,9965100,XLI,Industrials
2024-03-22,125.21,6771100,XLI,Industrials
2024-03-25,124.40,7658200,XLI,Industrials
2024-03-26,123.95,7292700,XLI,Industrials
2024-03-27,125.94,7162900,XLI,Industrials
2024-03-28,125.96,7287000,XLI,Industrials
2024-04-01,124.99,6905300,XLI,Industrials
2024-04-02,124.41,11049400,XLI,Industrials
2024-04-03,125.05,7589900,XLI,Industrials
2024-04-04,123.95,10659800,XLI,Industrials
2024-04-05,125.67,10718300,XLI,Industrials
2024-04-08,125.45,6096100,XLI,Industrials
2024-04-09,125.16,9042200,XLI,Industrials
2024-04-10,124.09,14119500,XLI,Industrials
2024-04-11,124.23,8228700,XLI,Industrials
2024-04-12,122.90,11601700,XLI,Industrials
2024-04-15,122.02,10374500,XLI,Industrials
2024-04-16,121.74,11046200,XLI,Industrials
2024-04-17,121.11,11084200,XLI,Industrials
2024-04-18,120.69,9195800,XLI,Industrials
2024-04-19,120.47,10832100,XLI,Industrials
2024-04-22,121.38,10484900,XLI,Industrials
2024-04-23,123.07,9870000,XLI,Industrials
2024-04-24,122.09,11063800,XLI,Industrials
2024-04-25,122.46,10321200,XLI,Industrials
2024-04-26,122.66,6958100,XLI,Industrials
2024-04-29,123.48,6339800,XLI,Industrials
2024-04-30,121.52,15475900,XLI,Industrials
2024-05-01,121.22,15569500,XLI,Industrials
2024-05-02,121.92,11999600,XLI,Industrials
2024-05-03,122.77,9068500,XLI,Industrials
2024-05-06,124.01,7157300,XLI,Industrials
2024-05-07,124.35,5244200,XLI,Industrials
2024-05-08,124.35,5062500,XLI,Industrials
2024-05-09,125.59,6682000,XLI,Industrials
2024-05-10,125.68,6038500,XLI,Industrials
2024-05-13,125.15,5946900,XLI,Industrials
2024-05-14,125.12,5105700,XLI,Industrials
2024-05-15,125.94,8404100,XLI,Industrials
2024-05-16,125.19,7135900,XLI,Industrials
2024-05-17,125.33,5714100,XLI,Industrials
2024-05-20,125.57,4337600,XLI,Industrials
2024-05-21,125.16,6010000,XLI,Industrials
2024-05-22,125.31,7910500,XLI,Industrials
2024-05-23,123.83,9078200,XLI,Industrials
2024-05-24,124.46,7556800,XLI,Industrials
2024-05-28,122.94,8525400,XLI,Industrials
2024-05-29,121.20,16725400,XLI,Industrials
2024-05-30,122.03,7816300,XLI,Industrials
2024-05-31,123.51,9703500,XLI,Industrials
2024-06-03,122.00,15241000,XLI,Industrials
2024-06-04,121.70,10061500,XLI,Industrials
2024-06-05,122.93,8666000,XLI,Industrials
2024-06-06,122.20,6523900,XLI,Industrials
2024-06-07,122.33,7036200,XLI,Industrials
2024-06-10,122.71,6642600,XLI,Industrials
2024-06-11,122.01,11217000,XLI,Industrials
2024-06-12,123.17,11106700,XLI,Industrials
2024-06-13,122.38,8056100,XLI,Industrials
2024-06-14,121.15,15315800,XLI,Industrials
2024-06-17,122.49,12522100,XLI,Industrials
2024-06-18,123.15,8176500,XLI,Industrials
2024-06-20,123.23,6350700,XLI,Industrials
2024-06-21,122.97,8231000,XLI,Industrials
2024-06-24,123.07,8650600,XLI,Industrials
2024-06-25,122.02,11365600,XLI,Industrials
2024-06-26,121.69,7350500,XLI,Industrials
2024-06-27,121.82,4804100,XLI,Industrials
